"","long","lat","group","order","State_name","County","FIPS","State","FFRPTH14","PCH_FFRPTH_09_14","FSRPTH14","PCH_FSRPTH_09_14"
"353038",-102.278694152832,32.085636138916,2559,75769,"Texas","Ector",48135,"TX",0.701736147,-14.2064905,0.519804553,14.80135082
"353045",-100.118644714355,29.6161880493164,2560,75777,"Texas","Edwards",17047,"IL",0.755629439,-15.93622488,0.453377664,202.6295904
"353105",-96.4402542114258,32.3663864135742,2561,75798,"Texas","Ellis",20051,"KS",1.102953848,11.6858945,0.965084617,24.37747342
"353153",-98.5372848510742,32.2632522583008,2563,75844,"Texas","Erath",48143,"TX",0.846887688,-3.521528081,0.722345381,-6.359130197
"353165",-96.8012161254883,31.5298671722412,2564,75857,"Texas","Falls",48145,"TX",0.412031314,4.550002943,0.353169698,-10.38571176
"353171",-95.8558349609375,33.4206275939941,2565,75864,"Texas","Fannin",13111,"GA",0.841998905,-0.387319496,1.052498632,38.35094514
"353217",-96.5605773925781,29.9485054016113,2566,75888,"Texas","Fayette",1057,"AL",0.53336494,-23.06210738,0.53336494,84.65094228
"353404",-100.651496887207,32.9565353393555,2567,75906,"Texas","Fisher",48151,"TX",0.261028452,4.776820673,0.522056904,4.776820673
"353410",-101.556770324707,34.3087120056152,2568,75913,"Texas","Floyd",13115,"GA",0.780737641,7.499765779,0.624590113,-12.75381328
"353446",-99.9868698120117,33.8331565856934,2569,75920,"Texas","Foard",48155,"TX",1.568627451,107.2156863,0.784313725,-48.19607843
"353472",-95.1511001586914,32.990909576416,2571,75980,"Texas","Franklin",1059,"AL",0.569602228,-18.21288739,0.506313091,-5.918092689
"353732",-96.0621032714844,32.0168800354004,2572,75991,"Texas","Freestone",48161,"TX",0.506021658,-16.74678676,0.506021658,11.00428432
"353754",-99.4081802368164,28.6421604156494,2573,76014,"Texas","Frio",48163,"TX",0.755490799,7.783354019,0.431709028,-43.14724184
"353759",-103.069381713867,32.9450721740723,2574,76020,"Texas","Gaines",48165,"TX",0.617760618,17.80694981,0.617760618,-11.64478765
"353765",-95.0766143798828,29.2265777587891,2575,76027,"Texas","Galveston",48167,"TX",0.728839776,3.70740554,0.697012712,0.170484854
"353796",-94.3833389282227,29.5875396728516,2576,76059,"Texas","Galveston",48167,"TX",0.728839776,3.70740554,0.697012712,0.170484854
"353827",-101.545310974121,33.3862533569336,2577,76091,"Texas","Garza",48169,"TX",0.777000777,-17.53431753,0.466200466,48.43822844
"353833",-99.2878570556641,30.4928131103516,2578,76098,"Texas","Gillespie",48171,"TX",0.587774295,11.26115264,1.84169279,19.26414783
"353841",-101.763038635254,32.0741806030273,2579,76107,"Texas","Glasscock",48173,"TX",0.774593338,NA,0.774593338,-5.189775368
"353847",-97.1736373901367,28.5562171936035,2580,76114,"Texas","Goliad",48175,"TX",0.39740363,-28.89455557,0.662339383,-5.19274076
"353867",-97.6377410888672,29.6505641937256,2581,76135,"Texas","Gonzales",48177,"TX",0.684195093,-21.00363946,0.684195093,91.84830417
"353885",-101.081214904785,35.6150550842285,2582,76154,"Texas","Gray",20069,"KS",0.164419599,-2.663597501,0.493258796,-2.663597501
"353895",-96.9444580078125,33.9534797668457,2583,76160,"Texas","Grayson",21085,"KY",0.649003589,38.55685781,0.343590135,46.70726121
"353988",-94.7099227905273,32.67578125,2584,76192,"Texas","Gregg",48183,"TX",0.965877731,-6.319132496,0.852245057,24.48733279
"354001",-96.1824264526367,30.8193988800049,2585,76206,"Texas","Grimes",48185,"TX",0.294420727,-2.760194318,0.478433682,5.343122823
"354024",-97.8898391723633,29.8568305969238,2586,76230,"Texas","Guadalupe",35019,"NM",0.223813787,-65.405849,1.342882722,-22.16316025
"354076",-102.032325744629,34.3029823303223,2587,76257,"Texas","Hale",1065,"AL",0.461011591,47.75421496,0.263435195,-15.56902002
"354088",-100.416580200195,34.3144416809082,2588,76264,"Texas","Hall",13139,"GA",0.581879944,4.916480451,0.566153459,-2.826835674
"354109",-98.2909088134766,31.4095478057861,2589,76272,"Texas","Hamilton",12047,"FL",0.498291572,-7.006335421,0.213553531,-46.8607631
"354189",-101.625526428223,36.4916839599609,2590,76281,"Texas","Hansford",48195,"TX",0.726084589,101.7062988,1.089126883,-13.55444338
"354194",-99.9868698120117,34.5608139038086,2591,76287,"Texas","Hardeman",47069,"TN",0.308107067,6.343154246,0.308107067,-34.55805893
"354250",-94.1083221435547,30.2521705627441,2592,76316,"Texas","Hardin",17069,"IL",0,-100,1.453136353,-21.09469605
"354406",-95.4318466186523,29.5932693481445,2593,76343,"Texas","Harris",13145,"GA",0.243338606,9.481514957,0.395425234,-4.203674413
"354514",-94.051025390625,32.7101631164551,2594,76398,"Texas","Harrison",18061,"IN",0.483472862,-0.384233696,0.381689102,14.94126881
"354738",-103.046455383301,35.6093292236328,2595,76427,"Texas","Hartley",48205,"TX",0,0,0.821152899,22.55707013
"354744",-99.4711990356445,33.3862533569336,2596,76434,"Texas","Haskell",20081,"KS",0.24354603,NA,1.217730151,1.997077448
"354762",-98.2966384887695,30.0459060668945,2597,76441,"Texas","Hays",48209,"TX",0.708012431,4.580924615,0.62153763,1.574456586
"354777",-100.009780883789,35.6150550842285,2598,76457,"Texas","Hemphill",48211,"TX",0.717703349,36.4354067,0.956937799,-27.23444976
"354783",-96.3886871337891,32.3320083618164,2599,76464,"Texas","Henderson",17071,"IL",0.2891845,112.2614228,0.43377675,-20.40196646
"354928",-97.8669204711914,26.3560581207275,2600,76494,"Texas","Hidalgo",35023,"NM",0.657894737,-17.4506579,0.877192982,120.1315789
"355026",-96.9272689819336,31.7017555236816,2601,76544,"Texas","Hill",30041,"MT",0.843576765,-10.12533141,0.964087732,18.5160465
"355072",-102.61100769043,33.8274269104004,2602,76568,"Texas","Hockley",48219,"TX",0.678627476,11.90567078,0.678627476,4.445292729
"355077",-98.0559997558594,32.5554618835449,2603,76574,"Texas","Hood",48221,"TX",0.778917305,27.74495065,0.630552104,-8.406001372
"355084",-95.3115234375,32.985179901123,2604,76582,"Texas","Hopkins",21107,"KY",0.625323443,17.36320511,0.582197688,1.175176816
"355108",-95.4433059692383,31.0657730102539,2605,76595,"Texas","Houston",1069,"AL",0.930964652,12.725238,0.739013177,-0.972234219
"355258",-101.700004577637,32.5210838317871,2606,76626,"Texas","Howard",5061,"AR",0.666666667,14.50833333,0.592592593,62.8562963
"355300",-105.997192382812,31.3808975219727,2607,76633,"Texas","Hudspeth",48229,"TX",0,-100,1.245717845,42.1364061
"355332",-96.0850219726562,32.853401184082,2608,76666,"Texas","Hunt",48231,"TX",0.598917428,30.93409967,0.429412496,-3.652266281
"355345",-101.625526428223,36.0505027770996,2609,76680,"Texas","Hutchinson",46067,"SD",0.277777778,1.736111111,0.694444444,-36.41493056
"355355",-100.978080749512,31.0715007781982,2610,76686,"Texas","Irion",48235,"TX",0.635324015,NA,1.27064803,101.6518424
"355363",-98.4226913452148,33.3919792175293,2611,76695,"Texas","Jack",48237,"TX",0.677583286,-12.33040252,0.677583286,-12.33040252
"355372",-96.319938659668,28.6708087921143,2612,76705,"Texas","Jackson",1071,"AL",0.550650337,-1.872274439,0.474698566,-12.49013773
"356212",-93.9077835083008,31.174633026123,2613,76741,"Texas","Jasper",13159,"GA",0.22334723,-22.71069089,0.521143538,80.34172126
"356460",-94.3604202270508,29.5932693481445,2615,76783,"Texas","Jefferson",1073,"AL",0.971559929,10.67731679,0.569013292,1.810239331
"357422",-97.6148147583008,32.549732208252,2618,76860,"Texas","Johnson",5071,"AR",0.422995578,-36.8641777,0.422995578,7.330897904
"357566",-99.9868698120117,32.9622611999512,2619,76873,"Texas","Jones",13169,"GA",0.243165318,16.35460451,0.486330635,99.4650363
"357602",-98.1820526123047,28.8942623138428,2620,76880,"Texas","Karnes",48255,"TX",0.603783711,27.70025493,1.140480343,68.84811485
"357613",-96.2970123291016,32.8476715087891,2621,76892,"Texas","Kaufman",48257,"TX",0.629292675,10.35298049,0.485454349,-6.839478464
"357626",-98.6346893310547,29.7536964416504,2622,76906,"Texas","Kendall",17093,"IL",0.585084466,24.18141817,0.461475072,3.822661722
"357640",-97.9643249511719,26.6138896942139,2623,76914,"Texas","Kenedy",48261,"TX",0,0,0,0
"357683",-101.018188476562,33.3862533569336,2624,76958,"Texas","Kent",10001,"DE",0.511666579,-0.112075969,0.505852187,-3.598423967
"357713",-99.7806015014648,30.2579021453857,2625,76965,"Texas","Kerr",48265,"TX",0.771330248,12.1310005,0.791107947,5.681331028
"357724",-99.2878570556641,30.2636299133301,2626,76977,"Texas","Kimble",48267,"TX",0.901306895,108.3370888,0.901306895,-40.47511749
"357732",-100.038436889648,33.8388862609863,2627,76986,"Texas","King",48269,"TX",0,0,0,0
"357744",-100.118644714355,29.0718765258789,2628,76993,"Texas","Kinney",48271,"TX",0.283607487,1.191151446,0.567214974,102.3823029
"357760",-98.0617294311523,27.2727909088135,2629,77010,"Texas","Kleberg",48273,"TX",0.869835353,10.9074868,0.714507611,-5.101480791
"357812",-99.9868698120117,33.8331565856934,2630,77063,"Texas","Knox",17095,"IL",0.749006126,6.919612385,0.787416697,1.43655534
"357929",-95.8615646362305,33.8675346374512,2631,77077,"Texas","Lamar",1075,"AL",0.425954849,-10.61641752,0.709924748,4.28084623
"358041",-102.61100769043,33.8274269104004,2632,77106,"Texas","Lamb",48279,"TX",0.442021512,-23.80101665,0.663032268,-8.561219979
"358047",-97.9127578735352,31.0313930511475,2633,77113,"Texas","Lampasas",48281,"TX",0.496130185,-30.35749724,0.843421314,-2.50049613
"358062",-96.9329986572266,29.0432319641113,2635,77136,"Texas","Lavaca",48285,"TX",0.45636631,75.48197353,0.507073678,39.27140756
"358076",-97.1564559936523,30.4527053833008,2636,77151,"Texas","Lee",1081,"AL",0.82979482,6.464212097,0.706622152,4.163622407
"358364",-95.7985458374023,31.6387310028076,2637,77176,"Texas","Leon",12073,"FL",0.894403989,11.09432601,0.764116794,1.361576402
"358440",-95.1052627563477,30.1834144592285,2638,77215,"Texas","Liberty",12077,"FL",0,-100,0.4784689,299.3779904
"358496",-96.8012161254883,31.5298671722412,2639,77230,"Texas","Limestone",1083,"AL",0.561754436,1.522758398,0.429576922,-0.183506449
"358516",-100.542633056641,36.4916839599609,2640,77241,"Texas","Lipscomb",48295,"TX",0.281452294,-6.38896707,0.844356882,180.8330988
"358521",-98.9727249145508,30.4928131103516,2642,77261,"Texas","Llano",48299,"TX",0.973859559,24.49171365,0.768836494,34.02217977
"358537",-103.963188171387,31.9939613342285,2643,77278,"Texas","Loving",48301,"TX",0,0,0,0
"358555",-102.055244445801,33.8331565856934,2644,77297,"Texas","Lubbock",48303,"TX",0.904841925,-0.738116976,0.57147911,4.486192656
"358560",-101.700004577637,32.9565353393555,2645,77303,"Texas","Lynn",48305,"TX",0.519840582,2.703171028,0.346560388,-31.53121932
"358566",-95.769889831543,31.1116065979004,2649,77350,"Texas","Madison",1089,"AL",0.942052361,3.894558648,0.645163132,-3.848606656
"358986",-94.051025390625,32.8992347717285,2650,77372,"Texas","Marion",1093,"AL",0.561593604,-33.80539384,0.660698358,1.238809422
"359258",-102.209945678711,32.5210838317871,2651,77389,"Texas","Martin",12085,"FL",0.671482216,1.775720051,1.153906331,4.937684169
"359294",-98.9727249145508,30.9110736846924,2652,77396,"Texas","Mason",17125,"IL",0.503669593,-25.52237732,0.791480789,-2.469779824
"359348",-96.319938659668,28.9572868347168,2653,77406,"Texas","Matagorda",48321,"TX",0.62980914,0.164298037,0.876256195,18.71324212
"359407",-100.691604614258,29.0718765258789,2654,77466,"Texas","Maverick",48323,"TX",0.526103502,4.117831596,0.455956368,16.01701235
"359443",-99.4081802368164,29.0833377838135,2655,77503,"Texas","Medina",39103,"OH",0.670344091,16.25256192,0.53400292,0.749333324
"359469",-99.6373596191406,31.0944194793701,2656,77517,"Texas","Menard",17129,"IL",0.15910899,-32.53778839,0.636435959,-10.05038451
"359483",-102.290153503418,31.6501884460449,2657,77525,"Texas","Midland",26111,"MI",0.647272466,8.274443525,0.563366776,9.580078503
"359495",-96.9444580078125,30.5672988891602,2658,77532,"Texas","Milam",48331,"TX",0.535949868,-16.7133905,0.618403694,-3.900065963
"359518",-98.47998046875,31.6845645904541,2659,77556,"Texas","Mills",19129,"IA",0.134852673,-32.32193828,0.40455802,-12.98534922
"359578",-101.184349060059,32.5210838317871,2660,77587,"Texas","Mitchell",13205,"GA",0.658732598,41.28017694,0.395239559,-33.39648801
"359608",-97.483039855957,33.4320907592773,2661,77594,"Texas","Montague",48337,"TX",0.618046972,22.17552534,0.566543057,39.99278945
"359633",-95.1682891845703,30.3553047180176,2662,77620,"Texas","Montgomery",1101,"AL",0.928427112,25.03935482,0.623372489,2.074778554
"360047",-102.164108276367,35.6150550842285,2663,77644,"Texas","Moore",37125,"NC",0.719834116,39.55823912,1.031404106,2.254340736
"360062",-94.8130569458008,33.3919792175293,2664,77650,"Texas","Morris",20127,"KS",0.877500878,30.7037557,1.053001053,-10.37456752
"360101",-100.943710327148,34.3087120056152,2665,77664,"Texas","Motley",48345,"TX",0,0,1.734605377,-30.61578491
"360107",-94.4635543823242,31.8736419677734,2666,77671,"Texas","Nacogdoches",48347,"TX",0.627861748,3.053041556,0.459411035,-18.3116134
"360134",-96.8986206054688,32.0741806030273,2667,77699,"Texas","Navarro",48349,"TX",0.663969291,17.0159806,0.456478888,3.433768569
"360154",-93.678596496582,30.2464408874512,2668,77720,"Texas","Newton",5101,"AR",0.126518219,5.149291498,0.632591093,-24.89336322
"360412",-100.233238220215,32.0741806030273,2669,77764,"Texas","Nolan",48353,"TX",0.861326443,30.30146426,0.927582323,27.5678671
"360418",-97.947135925293,27.6394844055176,2670,77771,"Texas","Nueces",48355,"TX",0.850595557,5.767804917,0.788836144,0.679305877
"360458",-101.075485229492,36.4859504699707,2671,77812,"Texas","Ochiltree",48357,"TX",0.371816323,26.72739667,1.30135713,90.091095
"360464",-103.046455383301,35.6093292236328,2672,77819,"Texas","Oldham",21185,"KY",0.519766892,19.50040588,0.33076075,9.843807424
"360474",-93.8905944824219,30.2579021453857,2673,77825,"Texas","Orange",6059,"CA",0.886977172,4.89144135,0.858047092,6.486852492
"360658",-94.051025390625,32.2116889953613,2675,77859,"Texas","Panola",28107,"MS",0.580652654,-8.235766092,0.43548949,0.940657299
"360694",-97.6148147583008,32.549732208252,2676,77878,"Texas","Parker",48367,"TX",0.682017473,9.693038009,0.511513104,7.698619136
"360701",-103.046455383301,34.7327003479004,2677,77886,"Texas","Parmer",48369,"TX",0.100928543,-74.56096084,0.201857085,-32.16256224
"360708",-103.585037231445,30.7563762664795,2678,77894,"Texas","Pecos",48371,"TX",0.503366262,11.38776281,0.880890958,-2.535707544
"360744",-94.85888671875,30.4985427856445,2679,77931,"Texas","Polk",5113,"AR",0.395550062,-32.15327565,0.939431397,7.423980222
"361020",-101.61979675293,35.1853370666504,2680,77955,"Texas","Potter",42105,"PA",0.290596304,1.022898989,1.046146693,29.88658441
"361035",-103.797035217285,30.3954105377197,2681,77961,"Texas","Presidio",48377,"TX",0.860091743,-6.704619921,1.003440367,-15.34308104
"361071",-95.8558349609375,32.990909576416,2682,77998,"Texas","Rains",48379,"TX",0.634517766,39.035533,0.453226976,-17.24075417
"361085",-102.164108276367,35.1796112060547,2683,78013,"Texas","Randall",48381,"TX",0.616128529,1.904235775,0.506941195,31.23605488
"361091",-101.270294189453,31.5241374969482,2684,78020,"Texas","Reagan",48383,"TX",0.266311585,-55.03328895,0.798934754,34.90013316
"361098",-99.6087112426758,29.6161880493164,2685,78028,"Texas","Real",48385,"TX",0.593295758,-2.877484426,0.889943637,-27.15811332
"361117",-103.585037231445,30.7563762664795,2687,78085,"Texas","Reeves",48389,"TX",0.348456338,-5.568332288,0.836295212,41.64750157
"361148",-97.2538528442383,28.0749320983887,2688,78117,"Texas","Refugio",48391,"TX",1.095590249,-9.796402812,1.095590249,15.97605353
"361201",-100.536903381348,35.6150550842285,2689,78171,"Texas","Roberts",46109,"SD",0.385579333,-44.84563056,0.674763833,-32.43589744
"361211",-96.6293258666992,30.7334575653076,2690,78177,"Texas","Robertson",21201,"KY",0,-100,0,-100
"361301",-96.2970123291016,32.985179901123,2691,78208,"Texas","Rockwall",48397,"TX",0.797184799,15.29698787,0.831349862,13.79695052
"361307",-100.14729309082,32.0741806030273,2692,78215,"Texas","Runnels",48399,"TX",0.480030722,-16.85867896,0.8640553,12.24078341
"361315",-94.583869934082,32.4236831665039,2693,78224,"Texas","Rusk",48401,"TX",0.556348868,22.3944328,0.445079094,-6.001075608
"361353",-93.8218383789062,31.5814323425293,2694,78244,"Texas","Sabine",22085,"LA",0.413240217,42.85714286,0.24794413,0
"361413",-100.978080749512,31.0715007781982,2699,78404,"Texas","Schleicher",48413,"TX",0,0,0,-100
"361419",-101.184349060059,32.5210838317871,2700,78411,"Texas","Scurry",48415,"TX",1.211911357,1.836911357,0.692520776,-31.53821085
"361425",-99.4711990356445,32.9622611999512,2701,78418,"Texas","Shackelford",48417,"TX",0.598265031,-32.95443215,0.897397547,0.56835178
"361432",-94.4005279541016,31.6731071472168,2702,78426,"Texas","Shelby",1117,"AL",0.682296581,2.721882485,0.638745736,-7.450065244
"361684",-102.15837097168,36.4916839599609,2703,78455,"Texas","Sherman",20181,"KS",1.47299509,26.34089315,1.309328969,12.30301613
"361708",-94.9906692504883,32.3893051147461,2704,78462,"Texas","Smith",20183,"KS",0.7959671,206.3677368,1.061289467,2.122578933
"361844",-97.6148147583008,32.3262786865234,2705,78497,"Texas","Somervell",48425,"TX",0.920174833,10.61816031,0.805152979,-24.71819646
"361850",-98.4341506958008,26.7915058135986,2706,78504,"Texas","Starr",48427,"TX",0.42887777,3.589421015,0.381224684,64.42765241
"361876",-99.0930557250977,32.9622611999512,2707,78531,"Texas","Stephens",13257,"GA",0.588697017,2.311616954,0.549450549,-34.89260739
"361894",-100.823379516602,32.0741806030273,2708,78538,"Texas","Sterling",48431,"TX",1.493651979,73.26362957,0,-100
"361904",-100.508255004883,33.3805198669434,2709,78549,"Texas","Stonewall",48433,"TX",2.138275125,206.4148254,1.42551675,104.2765502
"361910",-100.966621398926,30.2579021453857,2710,78556,"Texas","Sutton",48435,"TX",1.007049345,43.40382679,1.258811682,7.552870091
"361916",-101.493743896484,34.3087120056152,2711,78563,"Texas","Swisher",48437,"TX",0.131908719,-74.67352592,0.791452315,1.30589632
"361923",-97.3970947265625,32.990909576416,2712,78571,"Texas","Tarrant",48439,"TX",0.757700374,6.608562164,0.613254102,8.973421505
"361930",-99.6316299438477,32.0741806030273,2713,78579,"Texas","Taylor",12123,"FL",0.442830573,24.44646178,0.398547516,-18.54413411
"361972",-101.740112304688,30.6303253173828,2714,78586,"Texas","Terrell",13273,"GA",0.657030223,57.62155059,0.328515112,5.081033728
"362026",-102.060966491699,33.3919792175293,2715,78614,"Texas","Terry",48445,"TX",0.549493681,-31.03854306,0.627992778,-1.483632938
"362032",-99.0930557250977,32.9622611999512,2716,78621,"Texas","Throckmorton",48447,"TX",0,0,2.487562189,37.14759536
"362038",-94.8130569458008,33.3919792175293,2717,78628,"Texas","Titus",48449,"TX",0.584507476,3.097376895,0.707561681,49.76250538
"362054",-98.1018371582031,30.4183292388916,2719,78661,"Texas","Travis",48453,"TX",0.774880662,-5.11925654,0.823527879,3.870085283
"362081",-95.2026672363281,30.8365898132324,2720,78689,"Texas","Trinity",6105,"CA",0.759301443,-30.33662364,0.911161731,25.39407745
"362131",-94.5666885375977,31.0829620361328,2721,78715,"Texas","Tyler",48457,"TX",0.420207302,14.17557662,0.373517602,1.489401438
"362173",-94.7385711669922,32.9336166381836,2722,78737,"Texas","Upshur",48459,"TX",0.446052436,24.52509576,0.297368291,-27.36036081
"362211",-102.307342529297,31.6501884460449,2723,78757,"Texas","Upton",48461,"TX",1.737116387,44.48465547,0.868558193,-42.20613781
"362217",-99.6087112426758,29.6161880493164,2724,78764,"Texas","Uvalde",48463,"TX",0.700667478,8.080019263,0.848176421,-17.62322119
"362224",-96.9329986572266,29.0432319641113,2727,78840,"Texas","Victoria",48469,"TX",0.779525916,2.324587538,0.724629725,12.10410043
"362259",-95.6381149291992,30.9339923858643,2728,78876,"Texas","Walker",1127,"AL",0.626231461,-6.278199508,0.519313895,-10.32247983
"362310",-96.136589050293,30.0688247680664,2729,78894,"Texas","Waller",48473,"TX",0.448526271,45.20865508,0.234942332,-10.10892781
"362339",-102.788627624512,31.2834949493408,2730,78924,"Texas","Ward",38101,"ND",0.691802145,22.51612509,0.6773896,-5.144976792
"362383",-96.0964813232422,30.2235221862793,2731,78947,"Texas","Washington",1129,"AL",0.178210764,-22.06397766,0.356421528,3.914696448
"363685",-98.8123016357422,28.0462837219238,2732,78990,"Texas","Webb",48479,"TX",0.659984325,15.10313864,0.442489491,-10.07297048
"363729",-95.8558349609375,29.2609539031982,2733,79035,"Texas","Wharton",48481,"TX",0.777302759,13.81378047,0.558686358,-11.90375647
"363748",-100.536903381348,35.6150550842285,2734,79055,"Texas","Wheeler",13309,"GA",0.125078174,-10.56910569,0.250156348,-10.56910569
"363772",-98.4169616699219,33.8388862609863,2735,79062,"Texas","Wichita",20203,"KS",0.459558824,1.608455882,1.378676471,52.41268382
"363816",-98.9440841674805,33.8331565856934,2736,79085,"Texas","Wilbarger",48487,"TX",1.002081246,-2.833907787,0.616665382,4.640406999
"363843",-97.8669204711914,26.3560581207275,2737,79113,"Texas","Willacy",48489,"TX",0.36524677,14.07178404,0.36524677,-0.18718897
"363870",-97.1564559936523,30.4527053833008,2738,79141,"Texas","Williamson",17199,"IL",0.626790831,1.248121811,0.701408787,0.986092511
"363951",-98.399772644043,29.1177139282227,2739,79169,"Texas","Wilson",20205,"KS",0.553832521,-12.44830897,1.107665042,-19.18305443
"363999",-102.817276000977,31.6501884460449,2740,79182,"Texas","Winkler",48495,"TX",0.383582662,-8.860759494,0.511443549,-8.860759494
"364006",-97.3913650512695,33.4206275939941,2741,79190,"Texas","Wise",48497,"TX",0.584055291,7.929767351,0.486712742,-33.06681095
"364024",-95.6610336303711,32.985179901123,2742,79200,"Texas","Wood",39173,"OH",0.902847442,14.3460845,0.748514546,3.133788813
"364096",-102.588096618652,32.9565353393555,2743,79219,"Texas","Yoakum",48501,"TX",0.844798455,-4.561911658,1.086169442,-4.561911658
"364101",-98.4226913452148,33.3919792175293,2744,79225,"Texas","Young",48503,"TX",0.980926431,6.551690976,0.871934605,15.00817439
"364108",-99.4425582885742,27.2384128570557,2745,79233,"Texas","Zapata",48505,"TX",0.419023675,-3.093791466,0.488860954,-32.16565403
"364131",-99.4081802368164,29.0833377838135,2746,79257,"Texas","Zavala",48507,"TX",0.244558572,-52.94693079,0.733675715,111.7388114
"364136",-112.448699951172,38.1589889526367,2747,79263,"Utah","Beaver",40007,"OK",0.182282173,NA,0.546846518,-39.16879329
"364217",-111.881469726562,41.4133911132812,2749,79327,"Utah","Cache",49005,"UT",0.743601227,24.26139837,0.346450572,6.139944436
"364263",-109.984977722168,39.8091087341309,2750,79374,"Utah","Carbon",30009,"MT",0.769304741,54.3686893,1.346283296,3.902002411
"364383",-109.984977722168,40.8060531616211,2751,79405,"Utah","Daggett",49009,"UT",0,0,1.790510295,NA
"364429",-112.248161315918,40.7774085998535,2752,79452,"Utah","Davis",19051,"IA",0.455528983,98.17788407,0.455528983,-50.45552898
"364477",-110.00789642334,40.8117828369141,2753,79477,"Utah","Duchesne",49013,"UT",0.588812561,-0.779730574,0.539744848,0.047105
"364509",-111.297050476074,38.5027618408203,2754,79510,"Utah","Emery",49015,"UT",0.752516226,2.492709999,0.282193585,-38.504374
"364600",-112.477340698242,38.1532592773438,2755,79602,"Utah","Garfield",8045,"CO",0.800542977,3.868631847,1.44445798,5.721361066
"365038",-110.013626098633,38.4970321655273,2756,79676,"Utah","Grand",8049,"CO",1.099958752,17.08275225,3.643613364,-7.970972275
"365210",-112.477340698242,38.1532592773438,2757,79763,"Utah","Iron",26071,"MI",0.790374989,57.53490823,1.229472205,-1.978279324
"365322",-111.652282714844,39.8148345947266,2758,79792,"Utah","Juab",49023,"UT",0.85828724,9.528180431,0.667556742,36.30173565
"365384",-110.643882751465,37.5344657897949,2759,79855,"Utah","Kane",17089,"IL",0.616340417,-3.633573672,0.597376097,6.418909074
"365492",-112.024703979492,39.327823638916,2760,79910,"Utah","Millard",49027,"UT",0.951927653,-9.618130561,0.475963827,17.49643027
"365536",-111.446014404297,41.3560943603516,2761,79955,"Utah","Morgan",1103,"AL",0.827710753,-1.540495122,0.560167883,16.90212346
"366086",-111.852821350098,38.1589889526367,2762,80006,"Utah","Piute",49031,"UT",1.347708895,NA,0.673854447,-74.25876011
"366109",-111.491851806641,41.9978065490723,2763,80030,"Utah","Rich",49033,"UT",3.052769298,37.55778456,0.872219799,-1.744439599
"366151",-112.018981933594,39.0585327148438,2766,80233,"Utah","Sanpete",49039,"UT",0.526740879,-14.75783346,0.316044527,73.89401974
"366178",-111.297050476074,39.0413436889648,2767,80261,"Utah","Sevier",5133,"AR",0.401698611,-15.58303684,0.631240675,112.2483645
"366256",-111.572067260742,40.6169776916504,2768,80288,"Utah","Summit",8117,"CO",1.632430962,7.577200381,4.013059448,8.895548425
"366457",-112.488800048828,41.0868034362793,2769,80356,"Utah","Tooele",49045,"UT",0.470794506,12.24133359,0.308451573,17.65988073
"366492",-109.984977722168,40.8060531616211,2770,80392,"Utah","Uintah",49047,"UT",0.542490574,-0.751349445,0.461116988,-5.093477907
"366562",-111.245483398438,39.8148345947266,2771,80463,"Utah","Utah",49049,"UT",0.625697448,-1.296032102,0.335131396,3.788137464
"366633",-111.572067260742,40.6169776916504,2772,80535,"Utah","Wasatch",49051,"UT",0.793822617,39.74941851,0.577325539,20.11520269
"366685",-112.901336669922,37.5058174133301,2773,80588,"Utah","Washington",1129,"AL",0.178210764,-22.06397766,0.356421528,3.914696448
"367398",-111.715309143066,38.5027618408203,2774,80612,"Utah","Wayne",13305,"GA",0.701192026,-19.05007744,0.701192026,5.234899329
"367926",-111.881469726562,41.4133911132812,2775,80646,"Utah","Weber",49057,"UT",0.602973282,-9.507197925,0.544755172,10.95398245
"367966",-73.3271408081055,44.2724494934082,2776,80687,"Vermont","Addison",50001,"VT",0.459347726,-0.437731363,0.756572726,3.249760068
"368004",-73.2698440551758,43.3156089782715,2777,80726,"Vermont","Bennington",50003,"VT",0.823158184,17.61980645,1.317053094,-19.78714839
"368033",-71.9463119506836,44.770923614502,2778,80756,"Vermont","Caledonia",50005,"VT",0.613279107,74.02073412,0.871501888,-6.199350214
"368067",-72.954719543457,44.1865043640137,2779,80791,"Vermont","Chittenden",50007,"VT",0.747519171,5.871140154,1.02783886,1.993693938
"368102",-71.5051345825195,45.0115661621094,2780,80827,"Vermont","Essex",25009,"MA",0.748936082,1.19345025,0.807446713,3.069527008
"368267",-72.5822982788086,44.7823829650879,2781,80861,"Vermont","Franklin",1059,"AL",0.569602228,-18.21288739,0.506313091,-5.918092689
"369125",-72.9260635375977,44.6219520568848,2783,80925,"Vermont","Lamoille",50015,"VT",0.717646121,24.01437571,1.87385376,25.9281778
"369152",-72.7369918823242,44.0318031311035,2784,80953,"Vermont","Orange",6059,"CA",0.886977172,4.89144135,0.858047092,6.486852492
"369408",-72.5822982788086,44.7823829650879,2785,80986,"Vermont","Orleans",22071,"LA",0.788405495,4.632261788,1.235949209,15.75653102
"369468",-72.8687744140625,43.2984199523926,2786,81007,"Vermont","Rutland",50021,"VT",0.732283727,-3.485004826,1.447924641,6.77754742
"369524",-72.954719543457,44.1865043640137,2787,81064,"Vermont","Washington",1129,"AL",0.178210764,-22.06397766,0.356421528,3.914696448
"370516",-72.4505157470703,43.2239379882812,2788,81097,"Vermont","Windham",9015,"CT",0.529923588,7.914370478,0.700866681,0.952153028
