State,County,,State_name,FIPS,group,long,lat,Age.Adjusted.Rate,FFRPTH14,FSRPTH14,RECFACPTH14,POVRATE15,Pov_num,Age.poverty,Age.Black,Age.b.p,PCT_NHWHITE10,black_num,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCTHIGSD,Population.Estimate..2015,Population.Estimate..2016
AR,Franklin,,Alabama,1059,30,-88.14955139,34.5837326,239.2,0.569602228,0.506313091,0.094933705,21.1,6655.362,15.9196259,2.881910481,18.80153639,79.63979309,1204.812074,3.819707292,14.85616957,0.160862983,0.381655312,0.006308352,13,"31,542","31,628"
AR,Fulton,,Arkansas,5049,106,-91.70762634,36.24531174,238.3,0.329896907,0.329896907,0.082474227,19.4,2364.472,5.634536776,0.092504382,5.727041158,96.40669661,38.81845653,0.318497346,0.792160065,0.228664761,0.64516129,0.008166599,11,"12,188","12,123"
AR,Garland,,Arkansas,5051,107,-93.30044556,34.77280807,235.5,0.873389367,1.027516903,0.0513758,19.3,18750.722,44.15795031,17.99425148,62.15220179,83.95921853,7640.871116,7.864700492,4.813379988,0.717528951,0.55402816,0.041656253,20.6,"97,154","97,477"
AR,Grant,,Arkansas,5053,108,-92.67019653,34.15401077,185.9,0.330687831,0.496031746,0.0551146,13.2,2379.96,4.42434564,0.722810813,5.147156453,94.10743292,388.8170055,2.156500308,2.195709405,0.263261077,0.420097463,0.0056013,19.8,"18,030","18,082"
AR,Greene,,Alabama,1063,32,-87.83442688,33.15706635,313.1,0.11691804,0.233836081,0,37.7,3185.65,9.97427015,21.49608906,31.47035921,17.26920951,6865.566611,81.24930901,0.762852405,0.165837479,0.121614151,0,16.4,"8,450","8,422"
AR,Hempstead,,Arkansas,5057,110,-93.48379517,33.47792435,305,0.492677028,0.582254669,0.0447888,24.1,5311.158,16.1990319,19.68998654,35.88901844,56.48193197,6455.733291,29.29364412,11.99964616,0.362687425,0.340572338,0.075191296,12.6,"22,038","21,974"
AR,Howard,,Arkansas,5061,112,-94.25728607,34.19984818,317.8,0.666666667,0.592592593,0.074074074,18.7,2496.45,7.9337181,8.655100578,16.58881868,67.38704765,2723.442599,20.40031909,9.78316049,0.609181231,0.681702807,0.065269418,15.7,"13,350","13,377"
AR,Independence,,Arkansas,5063,113,-91.3695755,35.87862015,231.4,0.568197191,0.730539246,0.027057,18,6673.14,15.44164596,1.65969732,17.10134328,89.81362731,717.2417113,1.934674052,5.836766993,0.753131225,0.387480558,0.05184599,17.6,"37,073","37,168"
AR,Izard,,Arkansas,5065,114,-92.21183014,36.11925888,223.6,0.222452914,0.5190568,0,19.8,2663.892,5.956462512,0.384385967,6.340848479,94.96203271,171.9078563,1.277745327,1.518691589,0.284754673,0.744742991,0.014602804,12.4,"13,454","13,433"
AR,Jackson,,Alabama,1071,36,-86.31036377,34.99053192,281.9,0.550650337,0.474698566,0,18.4,9622.832,27.12676341,4.905313052,32.03207646,90.06143499,1740.089766,3.327258722,2.515640558,0.309993049,1.27754711,0.054483627,8.6,"52,298","52,138"
AR,Jefferson,,Alabama,1073,37,-86.56819153,33.77586365,194.8,0.971559929,0.569013292,0.105933326,18,118801.26,231.4248545,537.9514498,769.3763043,51.66751207,276155.7751,41.84134033,3.870814894,1.37972196,0.217323294,0.023387692,17,"660,007","659,521"
AR,Johnson,,Arkansas,5071,117,-93.18012238,35.71245956,246.3,0.422995578,0.422995578,0.0384541,21.8,5699.828,14.03867636,0.847204109,14.88588047,83.5082224,343.9724355,1.315583399,12.11433046,0.685199687,0.818324197,0.066562255,15.9,"26,146","26,176"
AR,Lafayette,,Arkansas,5073,118,-93.48952484,33.01955795,212.5,0.421881592,0.140627197,0,22.7,1584.687,3.367459875,5.505013881,8.872473756,59.94767822,2590.594768,37.10922171,1.71353826,0.340091563,0.143884892,0,13.7,"6,981","6,847"
AR,Lawrence,,Alabama,1079,40,-87.52503204,34.30298233,220.3,0.477940078,0.507811333,0.0597425,18.7,6195.871,13.64950381,8.326091619,21.97559543,76.93875768,3779.433327,11.40685518,1.67156877,0.119397769,5.614607298,0.014560704,13.4,"33,133","33,244"
AR,Lee,,Alabama,1081,41,-84.98683167,32.49816513,170.4,0.82979482,0.706622152,0.0518622,21,32921.07,56.09750328,60.33003402,116.4275373,69.80541473,35404.94954,22.58444031,3.259249752,2.577595243,0.283072009,0.04705983,8.2,"156,767","158,991"
AR,Lincoln,,Arkansas,5079,121,-91.97119141,33.79878235,275.9,0.357909807,0.429491768,0.071581961,25.1,3474.091,9.585017069,11.37730298,20.96232005,65.77048252,4123.70532,29.79340597,3.19796236,0.141502759,0.247629829,0.007075138,7.8,"13,841","13,705"
AR,Logan,,Arkansas,5083,123,-94.03955841,35.19679642,233.7,0.592039348,0.409873395,0,20.5,4468.18,10.44213666,0.649448254,11.09158491,92.1934416,277.8982687,1.274996645,2.281572943,1.61499575,1.019997316,0.01789469,13,"21,796","21,792"
AR,Lonoke,,Arkansas,5085,124,-92.11442566,35.00772095,186.3,0.531045181,0.433221069,0.0279497,11.9,8531.943,15.89500981,7.931516811,23.82652662,87.93375856,4257.389593,5.938030312,3.285739365,0.769500848,0.481303763,0.032184446,19.5,"71,697","72,228"
AR,Madison,,Alabama,1089,45,-86.78018951,34.54935455,194.3,0.942052361,0.645163132,0.139880502,13.3,46989.166,91.29994954,163.0343684,254.3343179,66.14030005,83908.57867,23.74981706,4.600804633,2.439286642,0.697408389,0.095874986,11.3,"353,302","356,967"
AR,Marion,,Alabama,1093,47,-87.94902039,33.91910172,281.8,0.561593604,0.660698358,0.066069836,19.8,5968.71,16.81982478,3.251542194,20.07136697,92.63387055,1153.847478,3.827657915,2.053548219,0.172212113,0.305432805,0.022744996,15.3,"30,145","29,998"
AR,Miller,,Arkansas,5091,127,-94.05102539,33.03674698,199.4,0.552638851,0.506585613,0.0460532,22.3,9789.477,19.52021714,21.3267669,40.84698404,70.61571028,10695.46986,24.36381207,2.388293222,0.450968662,0.644240946,0.039114629,14.5,"43,899","43,787"
AR,Mississippi,,Arkansas,5093,128,-89.71945953,36.00466919,308.9,0.723409065,0.542556799,0.0452131,26.3,11492.837,35.50137349,45.77275541,81.2741289,60.46901893,14817.98492,33.90920826,3.646729776,0.492685026,0.258175559,0.002151463,12.6,"43,699","42,835"
AR,Monroe,,Alabama,1099,50,-87.49065399,31.83353424,211.8,0.410078826,0.45564314,0.0455643,28.6,6205.342,13.14291436,19.08651079,32.22942515,54.71215537,9011.57261,41.53372637,0.953702098,0.290445639,1.109762441,0.017340038,9.1,"21,697","21,530"
AR,Montgomery,,Alabama,1101,51,-86.40776825,32.05698776,169.4,0.928427112,0.623372489,0.084000548,22.8,51725.904,87.62368138,209.3259522,296.9496335,38.41029285,123569.0391,54.46737268,3.624821789,2.089264615,0.226714858,0.036623169,12.5,"226,868","226,349"
AR,Nevada,,Arkansas,5099,131,-93.36347198,33.4435463,253.8,0.343918377,0.229278918,0,24,2052.72,5.20980336,6.654365191,11.86416855,65.14393687,2621.893298,30.65466267,2.445259531,0.255640769,0.311214849,0.011114816,15.1,"8,553","8,398"
AR,Newton,,Arkansas,5101,132,-92.95094299,35.71245956,376.6,0.126518219,0.632591093,0,24.2,1917.366,7.220800356,0.017909975,7.238710331,94.76590636,4.755702312,0.06002401,1.692677071,0.264105642,1.008403361,0.012004802,14.8,"7,923","7,936"
AR,Ouachita,,Arkansas,5103,133,-92.98532104,33.38051987,270.6,0.644433704,0.362493958,0.120831319,22.8,5556.36,15.03551016,26.34274217,41.37825233,56.30168453,9734.93798,39.94640123,1.56202144,0.363705972,0.306278714,0.015313936,16.6,"24,370","24,098"
AR,Perry,,Alabama,1105,53,-87.02082825,32.83620834,171.8,0.101770812,0.610624873,0,40,3873.2,6.6541576,11.37822624,18.03238384,29.66669814,6622.948919,68.39769616,1.07638561,0.283259371,0.160513644,0.047209895,10.6,"9,683","9,574"
AR,Phillips,,Arkansas,5107,135,-91.06018066,34.34309006,191.5,0.351229303,0.451580532,0.0501756,37.3,7286.182,13.95303853,23.47238552,37.42542405,34.63253206,12257.12038,62.74762146,1.319115687,0.294158202,0.179252654,0.004596222,11.7,"19,534","18,975"
AR,Pike,,Alabama,1109,55,-85.99523926,32.05698776,222.2,0.988349456,0.658899638,0.0599,25.9,8644.384,19.20782125,27.02805706,46.23587831,57.40903979,12163.84206,36.44487674,2.218912429,1.960545913,0.562327122,0.018237636,14.8,"33,376","33,286"
AR,Poinsett,,Arkansas,5111,137,-91.04299164,35.43743896,317.9,0.701146581,0.536170915,0,23.9,5742.692,18.25601787,5.481152063,23.73716993,89.00866452,1724.174918,7.175690518,2.20884351,0.18305333,0.227799699,0.016271407,9.6,"24,028","24,023"
AR,Polk,,Arkansas,5113,138,-93.93070221,34.66967392,262.6,0.395550062,0.939431397,0.0494438,24.4,4934.9,12.9590474,0.138804854,13.09785225,89.77349724,52.85790341,0.261349337,5.759365018,0.425902623,1.684251283,0.024199013,12.3,"20,225","20,173"
AR,Pope,,Arkansas,5115,139,-92.84207916,35.45462799,170.8,0.822771792,0.537966171,0.14240281,20.8,13206.336,22.55642189,3.069610055,25.62603194,86.90449202,1797.195582,2.830585873,6.749360365,0.966738997,0.642873336,0.029147909,21.3,"63,492","63,779"
AR,Prairie,,Arkansas,5117,140,-91.80503082,35.03636932,149.4,0.120423892,0.481695568,0,19.6,1622.88,2.42458272,1.506013714,3.930596434,85.71428571,1008.041308,12.17441193,0.929432014,0.057372347,0.298336202,0,13,"8,280","8,251"
AR,Pulaski,,Arkansas,5119,141,-92.11442566,35.00772095,199.8,0.875982297,0.883621678,0.109497787,19.4,76228.808,152.3051584,273.3009213,425.6060796,55.30975995,136787.2479,34.81193893,5.791800349,1.939918693,0.331027203,0.040496619,32.9,"392,932","393,250"
AR,Randolph,,Alabama,1111,56,-85.59416199,33.10549927,351.1,0.399307866,0.310572785,0,18.7,4245.461,14.90581357,16.01649338,30.92230695,75.41570288,4561.803866,20.09339676,2.832453193,0.235674071,0.366604111,0.021821673,13.7,"22,703","22,652"
AR,Saline,,Arkansas,5125,144,-93.07126617,34.77280807,198.5,0.553063888,0.337023306,0.103699479,10.7,12557.306,24.92625241,10.75417381,35.68042622,88.96543998,5417.719804,4.616404339,3.81541851,0.858865924,0.461173659,0.014003249,24.5,"117,358","118,703"
AR,Scott,,Arkansas,5127,145,-93.70724487,34.75561905,195.8,0.374076499,0.467595623,0,20.8,2186.08,4.28034464,0.093430747,4.373775387,85.34674619,47.71743968,0.454019407,6.961630909,3.373987359,1.69144485,0.026707024,10.6,"10,510","10,277"
AR,Searcy,,Arkansas,5129,146,-92.41236115,36.06196594,165.5,0.504477235,0.378357927,0,22.2,1742.7,2.8841685,0.004755979,2.888924479,95.1799878,2.873703508,0.036607688,1.476510067,0.134228188,1.110433191,0.012202563,14.4,"7,850","7,967"
AR,Sebastian,,Arkansas,5131,147,-94.03955841,35.19679642,213.6,0.757241118,0.788792831,0.110430996,22.1,28197.39,60.22962504,17.00942406,77.2390491,72.83448912,7963.213514,6.241252068,12.28289223,4.007348263,1.738452729,0.054873394,18.8,"127,590","127,793"
AR,Sevier,,Arkansas,5133,148,-94.48646545,34.21131134,234.4,0.401698611,0.631240675,0.0573855,20.8,3583.008,8.398570752,1.697200284,10.09577104,61.06225818,724.0615548,4.203306367,30.60147731,0.363465822,1.89940204,0.011724704,9.4,"17,226","16,910"
AR,Sharp,,Arkansas,5135,149,-91.26644897,36.23384857,234.4,0.532355377,1.005560156,0.0591506,24.6,4165.026,9.762820944,0.209189645,9.972010589,94.98957368,89.24472896,0.527108434,1.679796108,0.283827618,0.949953661,0.011584801,10.1,"16,931","17,157"
AR,Stone,,Arkansas,5137,150,-92.21183014,36.11925888,183.6,0.800384184,0.640307348,0,21.5,2672.45,4.9066182,0.020254662,4.926872862,96.11102146,11.03195091,0.088752622,1.266741972,0.363078909,0.661610457,0.024205261,14.4,"12,430","12,539"
AR,Union,,Arkansas,5139,151,-92.06285858,33.00236893,203.3,0.671190991,0.696049917,0.0497179,19.7,7911.126,16.08331916,26.81048921,42.89380837,61.77381782,13187.64841,32.83940537,3.506328202,0.470712553,0.305002522,0.026417541,19.2,"40,158","39,887"
AR,Washington,,Alabama,1129,65,-88.45322418,31.43246651,234.8,0.178210764,0.356421528,0,22.4,3785.824,8.889114752,9.841321272,18.73043602,65.15556567,4191.363404,24.79949946,0.858881747,0.102383255,7.929014277,0.051191627,31.2,"16,901","16,756"
AR,White,,Arkansas,5145,154,-91.3523941,35.42598343,253.5,0.763436482,0.585301303,0.127239414,19.7,15565.561,39.45869714,7.881878893,47.34057603,89.55576314,3109.222443,3.935077067,3.735274275,0.533239919,0.551403809,0.038922622,19.3,"79,013","79,263"
AR,Woodruff,,Arkansas,5147,155,-91.46697998,35.0879364,298.8,0.578871201,0.289435601,0.1447178,25.8,1735.566,5.185871208,5.506811151,10.69268236,69.43526171,1842.97562,27.39669421,1.198347107,0.20661157,0.23415978,0.068870523,10.2,"6,727","6,641"
AR,Yell,,Arkansas,5149,156,-93.70724487,35.0191803,244.8,0.4100041,0.227780056,0,17.8,3846.046,9.415120608,0.686655559,10.10177617,76.71850349,280.4965517,1.298174442,19.06693712,1.253098941,0.572458869,0.0090151,14.4,"21,607","21,552"
CA,Alameda,,California,6001,157,-121.478508,37.48289871,109.8,0.767262951,0.96590708,0.09187291,11.5,187765.905,206.1669637,218.5654291,424.7323928,34.0706403,199057.7679,12.19158681,22.50516629,25.85787584,0.277367439,0.789990671,43.9,"1,632,747","1,647,704"
CA,Amador,,California,6005,159,-120.0747681,38.70902634,174.9,0.381035327,1.088672364,0.108867236,13.1,4850.406,8.483360094,1.594692936,10.07805303,79.61198183,911.7741199,2.462523956,12.48588906,1.039615657,1.436034759,0.1653934,21.5,"37,026","37,383"
CA,Butte,,California,6007,160,-121.6217499,39.31063461,171.3,0.66446368,0.62432829,0.08027078,21.4,48203.714,82.57296208,5.49492545,88.06788753,75.18909091,3207.779013,1.424090909,14.14363636,4.055,1.543181818,0.182272727,26.1,"225,251","226,864"
CA,Calaveras,,California,6009,161,-120.0690308,38.51995087,147.6,0.649874507,0.851559699,0.089637863,13,5829.2,8.6038992,0.515495704,9.119394904,83.53591645,349.2518322,0.77888455,10.31857475,1.160647681,1.154065558,0.15577691,20.2,"44,840","45,171"
CA,Colusa,,California,6011,162,-121.8222809,38.93821335,175.8,0.420187684,0.700312806,0.0466875,13.2,2813.976,4.946969808,0.293951323,5.240921131,39.79644241,167.2078061,0.784350343,55.10994911,1.246556795,1.381950605,0.275456371,14.4,"21,318","21,588"
CA,Fresno,,California,6019,166,-120.682106,36.2739563,171.2,0.620099506,0.528999745,0.050726,25.2,244976.76,419.4002131,80.49999101,499.9002041,32.72846472,47021.02278,4.836906873,50.30576603,9.334837982,0.642592294,0.11456822,19.7,"972,130","979,915"
CA,Glenn,,California,6021,167,-122.9395523,39.80910873,154.7,0.500804865,0.536576641,0,18.5,5172.785,8.002298395,0.295323521,8.297621916,55.88862812,190.9007894,0.682739492,37.47599744,2.396700092,1.696180926,0.078230567,12.7,"27,961","28,085"
CA,Humboldt,,California,6023,168,-123.4208374,41.18993759,159.9,0.682447018,0.993998917,0.140940145,20.9,28295.047,45.24378015,2.239981592,47.48376174,77.22157432,1400.864035,1.034741463,9.81333056,2.119994355,5.170736056,0.24661462,28.2,"135,383","136,646"
CA,Imperial,,California,6025,169,-114.6889572,33.43209076,141.3,0.563959105,0.435532774,0.067005042,24.3,43692.858,61.73800835,7.444610034,69.18261839,13.70954804,5268.655367,2.930188852,80.37163091,1.261115695,0.940823249,0.049848735,14,"179,806","180,883"
CA,Inyo,,California,6027,170,-115.8979034,36.00466919,132.6,0.760456274,1.629549158,0.0543183,12.4,2263.124,3.000902424,0.133100628,3.134003052,66.30001078,100.3775477,0.549983824,19.39501779,1.234767605,10.21783673,0.080879974,24.5,"18,251","18,144"
CA,Kern,,California,6029,171,-117.6511536,34.81864548,192.9,0.628866816,0.500806665,0.0480226,21.9,192609.843,371.5443871,91.68829679,463.2326839,38.56384531,47531.51726,5.404397884,49.19220467,3.942207946,0.701855934,0.118504438,15.7,"879,497","884,788"
CA,Kings,,California,6031,172,-119.5132675,35.78121185,187.5,0.578961729,0.299462963,0.0465831,22.4,33674.144,63.13902,19.00363197,82.14265197,35.21917611,10135.27038,6.741969643,50.89879855,3.489953066,0.847812161,0.149037142,12.8,"150,331","149,785"
CA,Lake,,California,6033,173,-122.4009781,38.93247986,170.2,0.514146828,0.65436869,0.0623208,20.5,13211.43,22.48585386,2.011735732,24.49758959,74.13283848,1181.983391,1.834067888,17.14683368,1.074769968,2.366040362,0.150003866,16.2,"64,446","64,116"
CA,Lassen,,California,6035,174,-120.006012,41.20139313,160.2,0.409461715,0.472455825,0.12598822,17.1,5357.943,8.583424686,4.013335726,12.59676041,66.6857716,2505.203324,7.995414816,17.52973205,0.965754406,2.862874337,0.467115633,12.5,"31,333","30,870"
CA,Madera,,California,6039,176,-119.2955399,37.77510834,141.5,0.50469757,0.342935528,0.0452934,22.6,34873.156,49.34551574,7.249395399,56.59491114,38.03400391,5123.247632,3.320186922,53.68508269,1.678984523,1.186491234,0.070924336,13.1,"154,306","154,697"
CA,Marin,,California,6041,177,-122.9452896,38.30223083,96.2,0.70949185,1.2042186,0.253116012,7.5,19579.05,18.8350461,6.58755381,25.42259991,72.83020811,6847.769033,2.623123581,15.47844966,5.378968262,0.210372847,0.172735521,57.1,"261,054","260,651"
CA,Mariposa,,California,6043,178,-120.3841629,37.63186646,230.1,0.452437507,0.735210949,0.113109377,15.2,2668.056,6.139196856,0.285476929,6.424673785,83.23927456,124.0664622,0.706810586,9.183058463,1.101309517,2.514930689,0.142457948,22.6,"17,553","17,410"
CA,Mendocino,,California,6045,179,-123.5468903,40.00964355,163.1,0.591790051,1.263244148,0.159328091,20.3,17732.659,28.92196683,0.882334812,29.80430164,68.58870004,540.9778121,0.619300782,22.20489293,1.596065619,3.968534056,0.104734691,24.1,"87,353","87,628"
CA,Merced,,California,6047,180,-120.5331268,37.03599167,166.6,0.484319681,0.345406284,0.0600707,25.9,69179.159,115.2524789,15.28282434,130.5353032,31.90040384,9173.363951,3.434417674,54.9213622,7.108482249,0.440199693,0.18608797,13.7,"267,101","268,672"
CA,Modoc,,California,6049,181,-121.3410034,41.20139313,163.8,0.332483653,0.886623074,0,20.3,1813.399,2.970347562,0.11632083,3.086668392,78.96964691,71.01393768,0.794961801,13.85504852,0.722692546,3.024984514,0.216807764,18.3,"8,933","8,795"
CA,Monterey,,California,6053,183,-120.2008133,35.77548599,109.8,0.584220483,0.867057383,0.05564,15.3,66097.071,72.57458396,12.91409048,85.48867444,32.87138875,11761.46674,2.72251763,55.41479845,5.728610769,0.327906769,0.450058667,23.6,"432,007","435,232"
CA,Napa,,California,6055,184,-122.3952408,38.86372757,136.4,0.557645747,1.00940939,0.176470173,10.1,14327.254,19.54237446,3.459107357,23.00148181,56.39269072,2536.002461,1.787755341,32.24553794,6.583921925,0.398581519,0.229330911,33,"141,854","142,166"
CA,Nevada,,Arkansas,5099,131,-93.36347198,33.4435463,253.8,0.343918377,0.229278918,0,24,2052.72,5.20980336,6.654365191,11.86416855,65.14393687,2621.893298,30.65466267,2.445259531,0.255640769,0.311214849,0.011114816,34.4,"8,553","8,398"
CA,Orange,,California,6059,186,-117.6740799,33.88472366,133.8,0.886977172,0.858047092,0.113177016,12.7,400884.771,536.3838236,61.73403435,598.1178579,44.13277781,46139.03912,1.461681359,33.65099434,17.68890238,0.206495712,0.277619798,38.4,"3,156,573","3,172,532"
CA,Placer,,California,6061,187,-120.006012,39.11582565,128.8,0.836709767,0.823257841,0.14259041,8.6,32196.938,41.46965614,6.126655647,47.59631179,76.13939018,4756.720223,1.270549203,12.83177205,5.729381917,0.596960096,0.200039032,36.9,"374,383","380,531"
CA,Plumas,,California,6063,188,-121.0545197,39.6085701,125.9,0.537461034,2.042351929,0.16123831,13.8,2539.338,3.197026542,0.209586719,3.406613261,85.04523417,166.4707853,0.904683361,8.022192233,0.634777828,2.299195282,0.089968511,21.9,"18,401","18,627"
CA,Riverside,,California,6065,189,-116.0755157,33.43209076,177.4,0.612208713,0.505737632,0.065256469,16.2,381168.504,676.1929261,249.3829719,925.575898,39.68997658,140576.6471,5.974632371,45.45297608,5.750760056,0.499214255,0.267121414,21.2,"2,352,892","2,387,741"
CA,Sacramento,,California,6067,190,-121.0029602,38.29649734,153.5,0.680824763,0.653834683,0.087043007,16.9,252932.836,388.2519033,226.6100579,614.8619612,48.43331068,147628.7022,9.863982498,21.58151887,14.02210901,0.555051213,0.923252805,29.3,"1,496,644","1,514,460"
CA,Shasta,,California,6089,201,-121.4670486,41.20139313,207.9,0.695201442,0.667393384,0.088985785,19,34067.19,70.82568801,3.0246561,73.85034411,82.40691107,1454.861039,0.811407097,8.395072874,2.424628857,2.348453643,0.130908516,20.1,"179,301","179,631"
CA,Sierra,,New Mexico,6091,202,-121.0086823,39.6314888,245.2,0.333000333,0.999000999,0,13.8,411.654,1.009375608,0.011287525,1.020663133,88.11728395,4.603395072,0.154320988,8.302469136,0.37037037,1.265432099,0.061728395,19.8,"2,983","2,947"
CA,Siskiyou,,California,6093,203,-121.4670486,41.20139313,184,0.641789676,1.077289814,0.114605299,22.6,9827.158,18.08197072,0.983626135,19.06559685,79.47216036,534.5794211,1.229398664,10.27839644,1.175946548,3.449888641,0.153674833,22.2,"43,483","43,603"
CA,Solano,,California,6095,204,-122.1144943,38.51422501,122.5,0.649454574,0.556675349,0.095098705,12,52118.52,63.845187,75.61211769,139.4573047,40.79604397,61724.1777,14.21164938,24.03712162,14.28035728,0.450956104,0.784576527,25.1,"434,321","440,207"
CA,Sonoma,,California,6097,205,-122.3723221,38.17617798,126.8,0.589655641,1.023402333,0.125926459,11,55162.14,69.94559352,8.895212177,78.8408057,66.13795213,7015.151559,1.398906336,24.88850495,3.67385994,0.740682569,0.296355693,33.1,"501,474","503,070"
