"","County","FIPS","State_name","State","lat","long","group","FFRPTH14","FSRPTH14","n"
"2115","Polk",41053,"Arkansas","OR",34.6696739196777,-93.9307022094727,138,0.539042045,0.590379383,2
"2116","Polk",47139,"Arkansas","TN",34.6696739196777,-93.9307022094727,138,0.298864316,0.418410042,2
"2117","Polk",48373,"Arkansas","TX",34.6696739196777,-93.9307022094727,138,0.542546496,0.412335337,2
"2118","Polk",55095,"Arkansas","WI",34.6696739196777,-93.9307022094727,138,0.575546193,0.897852062,2
"2119","Pondera",30073,"Montana","MT",48.4607696533203,-112.173675537109,1601,0.321595112,0.964785335,2
"2120","Pontotoc",28115,"Mississippi","MS",34.360279083252,-88.8256454467773,1425,0.549273021,0.549273021,2
"2121","Pontotoc",40123,"Mississippi","OK",34.360279083252,-88.8256454467773,1425,0.552558874,0.631495856,2
"2122","Pope",5115,"Arkansas","AR",35.4546279907227,-92.8420791625977,139,0.822771792,0.537966171,2
"2123","Pope",17151,"Arkansas","IL",35.4546279907227,-92.8420791625977,139,0,0.467726848,2
"2124","Pope",27121,"Arkansas","MN",35.4546279907227,-92.8420791625977,139,0.36416606,0.819373634,2
"2125","Portage",39133,"Ohio","OH",41.3675537109375,-81.0047760009766,2078,0.765990042,0.537428497,2
"2126","Portage",55097,"Ohio","WI",41.3675537109375,-81.0047760009766,2078,0.638460884,0.950597316,2
"2127","Porter",18127,"Indiana","IN",41.7170562744141,-86.9291534423828,726,0.664368311,0.700280112,2
"2128","Posey",18129,"Indiana","IN",37.9011573791504,-88.1037216186523,727,0.391542678,0.626468285,2
"2129","Pottawatomie",20149,"Kansas","KS",39.2189598083496,-96.0449142456055,928,0.480412281,0.655107656,2
"2130","Pottawatomie",40125,"Kansas","OK",39.2189598083496,-96.0449142456055,928,0.863377477,0.417763295,2
"2131","Pottawattamie",19155,"Iowa","IA",41.1555557250977,-95.1625595092773,832,0.751653638,0.590585001,2
"2132","Potter",42105,"Pennsylvania","PA",42.0035362243652,-77.761833190918,2265,0.290596304,1.046146693,2
"2133","Potter",46107,"Pennsylvania","SD",42.0035362243652,-77.761833190918,2265,0.854700855,1.709401709,2
"2134","Potter",48375,"Pennsylvania","TX",42.0035362243652,-77.761833190918,2265,0.953735601,0.90440445,2
"2135","Powell",21197,"Kentucky","KY",37.7235412597656,-83.7320556640625,1057,0.965095705,0.241273926,2
"2136","Powell",30077,"Kentucky","MT",37.7235412597656,-83.7320556640625,1057,0.43421624,1.447387466,2
"2137","Power",16077,"Idaho","ID",42.507740020752,-112.420051574707,555,0.262570566,0.393855849,2
"2138","Poweshiek",19157,"Iowa","IA",41.871753692627,-92.7618637084961,833,0.482108421,1.232054853,2
"2139","Powhatan",51145,"Virginia","VA",37.4485206604004,-78.1342544555664,2861,0.210903722,0.562409927,2
"2140","Prairie",5117,"Arkansas","AR",35.0363693237305,-91.8050308227539,140,0.120423892,0.481695568,2
"2141","Prairie",30079,"Arkansas","MT",35.0363693237305,-91.8050308227539,140,0,1.742160279,2
"2142","Pratt",20151,"Kansas","KS",37.8152160644531,-99.0185623168945,929,0.913705584,1.218274112,2
"2143","Preble",39135,"Ohio","OH",39.5971145629883,-84.4826202392578,2079,0.529024191,0.384744866,2
"2144","Prentiss",28117,"Mississippi","MS",34.5035171508789,-88.7339706420898,1426,0.629227623,0.393267264,2
"2145","Presidio",48377,"Texas","TX",30.3954105377197,-103.797035217285,2681,0.860091743,1.003440367,2
"2146","Preston",54077,"West virginia","WV",39.7288932800293,-79.7557220458984,2971,0.295963064,0.473540902,2
"2147","Price",55099,"Wisconsin","WI",45.985595703125,-90.3038787841797,3037,0.365630713,1.535648995,2
"2148","Providence",44007,"Rhode island","RI",41.7743530273438,-71.3217849731445,2283,0.743701481,0.925670993,2
"2149","Prowers",8099,"Colorado","CO",38.2563934326172,-102.049514770508,264,0.830978893,0.498587336,3
"2150","Pueblo",8101,"Colorado","CO",37.9126167297363,-105.051811218262,265,0.599227799,0.796911197,2
"2151","Pulaski",5119,"Arkansas","AR",35.0077209472656,-92.1144256591797,141,0.875982297,0.883621678,2
"2152","Pulaski",13235,"Arkansas","GA",35.0077209472656,-92.1144256591797,141,0.957937821,0.435426282,2
"2153","Pulaski",17153,"Arkansas","IL",35.0077209472656,-92.1144256591797,141,0.343938091,0.343938091,2
"2154","Pulaski",18131,"Arkansas","IN",35.0077209472656,-92.1144256591797,141,0.694069561,0.616950721,2
"2155","Pulaski",21199,"Arkansas","KY",35.0077209472656,-92.1144256591797,141,0.673717195,0.53270662,2
"2156","Pulaski",29169,"Arkansas","MO",35.0077209472656,-92.1144256591797,141,0.542705292,0.561419268,2
"2157","Pulaski",51155,"Arkansas","VA",35.0077209472656,-92.1144256591797,141,0.961482431,0.378765806,2
"2158","Pushmataha",40127,"Oklahoma","OK",34.6181106567383,-95.683952331543,2163,0.359550562,0.629213483,2
"2159","Putnam",12107,"Florida","FL",29.3297100067139,-81.6636734008789,344,0.388118043,0.388118043,2
"2160","Putnam",13237,"Florida","GA",29.3297100067139,-81.6636734008789,344,0.330313326,0.70781427,2
"2161","Putnam",17155,"Florida","IL",29.3297100067139,-81.6636734008789,344,0,1.71998624,2
"2162","Putnam",18133,"Florida","IN",29.3297100067139,-81.6636734008789,344,0.611409432,0.398745282,2
"2163","Putnam",29171,"Florida","MO",29.3297100067139,-81.6636734008789,344,0.207082212,0.414164423,2
"2164","Putnam",36079,"Florida","NY",29.3297100067139,-81.6636734008789,344,0.73376421,0.914692372,2
"2165","Putnam",39137,"Florida","OH",29.3297100067139,-81.6636734008789,344,0.643820784,0.526762459,2
"2166","Putnam",47141,"Florida","TN",29.3297100067139,-81.6636734008789,344,0.822490393,0.782040046,2
"2167","Putnam",54079,"Florida","WV",29.3297100067139,-81.6636734008789,344,1.039281311,0.317068874,2
"2168","Quay",35037,"New mexico","NM",35.7296485900879,-103.046455383301,1782,0.941065757,0.823432537,2
"2169","Queens",36081,"New york","NY",40.7774085998535,-73.7625885009766,1835,0.844252621,0.780933674,2
"2170","Quitman",13239,"Georgia","GA",31.9137477874756,-84.9180755615234,475,0,0,2
"2171","Quitman",28119,"Georgia","MS",31.9137477874756,-84.9180755615234,475,0.520969002,0.130242251,2
"2172","Rabun",13241,"Georgia","GA",34.996265411377,-83.1361770629883,476,1.046604691,1.66225451,2
"2173","Racine",55101,"Wisconsin","WI",42.8457832336426,-87.8229675292969,3038,0.538011816,0.660985945,2
"2174","Rains",48379,"Texas","TX",32.990909576416,-95.8558349609375,2682,0.634517766,0.453226976,2
"2175","Raleigh",54081,"West virginia","WV",37.7922973632812,-81.5147094726562,2973,0.600708069,0.575146023,2
"2176","Ralls",29173,"Missouri","MO",39.6544075012207,-91.7018966674805,1536,0.097513408,0.195026816,2
"2177","Ramsey",27123,"Minnesota","MN",45.1318855285645,-93.0139694213867,1342,0.696510875,0.657085731,2
"2178","Ramsey",38071,"Minnesota","ND",45.1318855285645,-93.0139694213867,1342,0.951227949,1.037703217,2
"2179","Randall",48381,"Texas","TX",35.1796112060547,-102.164108276367,2683,0.616128529,0.506941195,2
"2180","Randolph",1111,"Alabama","AL",33.1054992675781,-85.5941619873047,56,0.399307866,0.310572785,2
"2181","Randolph",5121,"Alabama","AR",33.1054992675781,-85.5941619873047,56,0.455295658,0.569119572,2
"2182","Randolph",13243,"Alabama","GA",33.1054992675781,-85.5941619873047,56,0.546971147,0.546971147,2
"2183","Randolph",17157,"Alabama","IL",33.1054992675781,-85.5941619873047,56,0.578052268,0.730171286,2
"2184","Randolph",18135,"Alabama","IN",33.1054992675781,-85.5941619873047,56,0.315159155,0.827292783,2
"2185","Randolph",29175,"Alabama","MO",33.1054992675781,-85.5941619873047,56,0.518506701,0.757817486,2
"2186","Randolph",37151,"Alabama","NC",33.1054992675781,-85.5941619873047,56,0.546302652,0.567314292,2
"2187","Randolph",54083,"Alabama","WV",33.1054992675781,-85.5941619873047,56,0.475721227,0.917462367,2
"2188","Rankin",28121,"Mississippi","MS",32.0455284118652,-89.7366485595703,1428,0.837441751,0.479502938,2
"2189","Ransom",38073,"North dakota","ND",46.2835311889648,-98.02734375,1995,0.550863019,0.734484025,2
"2190","Rapides",22079,"Louisiana","LA",31.4783000946045,-92.2003707885742,1118,0.762333192,0.46796691,2
"2191","Rappahannock",51157,"Virginia","VA",38.7720527648926,-78.2832260131836,2866,0.271702214,0.95095775,2
"2192","Ravalli",30081,"Montana","MT",46.6559524536133,-113.800872802734,1605,0.414330977,0.999268828,2
"2193","Rawlins",20153,"Kansas","KS",39.5799255371094,-101.379150390625,930,0,0.773993808,2
"2194","Ray",29177,"Missouri","MO",39.46533203125,-94.2114486694336,1538,0.305024184,0.261449301,2
"2195","Reagan",48383,"Texas","TX",31.5241374969482,-101.270294189453,2684,0.266311585,0.798934754,2
"2196","Real",48385,"Texas","TX",29.6161880493164,-99.6087112426758,2685,0.593295758,0.889943637,2
"2197","Redwood",27127,"Minnesota","MN",44.2151527404785,-95.59228515625,1344,0.451176281,1.095713825,2
"2198","Reeves",48389,"Texas","TX",30.7563762664795,-103.585037231445,2687,0.348456338,0.836295212,2
"2199","Refugio",48391,"Texas","TX",28.0749320983887,-97.2538528442383,2688,1.095590249,1.095590249,2
"2200","Reno",20155,"Kansas","KS",38.1647186279297,-97.9242172241211,931,0.893500956,0.501614572,2
"2201","Rensselaer",36083,"New york","NY",42.5134658813477,-73.3500595092773,1836,0.619625221,0.707248989,2
"2202","Renville",27129,"Minnesota","MN",44.89697265625,-94.4979248046875,1345,0.399334443,0.798668885,2
"2203","Renville",38075,"Minnesota","ND",44.89697265625,-94.4979248046875,1345,0.77309625,0.77309625,2
"2204","Republic",20157,"Kansas","KS",40.0039138793945,-97.8153610229492,932,0.416406413,0.832812825,2
"2205","Reynolds",29179,"Missouri","MO",37.0932884216309,-91.0258102416992,1539,0.152322925,0.456968774,2
"2206","Rhea",47143,"Tennessee","TN",35.7296485900879,-84.7003479003906,2468,0.612726326,0.673998958,2
"2207","Rice",20159,"Kansas","KS",38.5142250061035,-97.9299468994141,933,0.698951573,0.698951573,2
"2208","Rice",27131,"Kansas","MN",38.5142250061035,-97.9299468994141,933,0.53721355,0.414421881,2
"2209","Rich",49033,"Utah","UT",41.9978065490723,-111.491851806641,2763,3.052769298,0.872219799,2
"2210","Richardson",31147,"Nebraska","NE",40.2560157775879,-96.0277252197266,1695,0.61515748,1.230314961,2
"2211","Richland",17159,"Illinois","IL",38.5944366455078,-88.2526931762695,640,0.99620198,0.435838366,2
"2212","Richland",22083,"Illinois","LA",38.5944366455078,-88.2526931762695,640,0.385728062,0.385728062,2
"2213","Richland",30083,"Illinois","MT",38.5944366455078,-88.2526931762695,640,0.863856254,0.95024188,2
"2214","Richland",38077,"Illinois","ND",38.5944366455078,-88.2526931762695,640,0.669425511,0.547711782,2
"2215","Richland",39139,"Illinois","OH",38.5944366455078,-88.2526931762695,640,0.787259517,0.533040298,2
"2216","Richland",45079,"Illinois","SC",38.5944366455078,-88.2526931762695,640,0.831743723,0.679838433,2
"2217","Richland",55103,"Illinois","WI",38.5944366455078,-88.2526931762695,640,0.452949836,0.736043483,2
"2218","Richmond",13245,"Georgia","GA",33.317497253418,-82.3454895019531,478,0.78463311,0.645584204,2
"2219","Richmond",36085,"Georgia","NY",33.317497253418,-82.3454895019531,478,0.667682276,0.61697223,2
"2220","Richmond",37153,"Georgia","NC",33.317497253418,-82.3454895019531,478,0.502919117,0.568517263,2
"2221","Richmond",51159,"Georgia","VA",33.317497253418,-82.3454895019531,478,0.224668614,0.674005841,2
"2222","Richmond",51760,"Georgia","VA",33.317497253418,-82.3454895019531,478,0.812474467,1.344943609,2
"2223","Riley",20161,"Kansas","KS",39.0528030395508,-96.4975509643555,934,0.611750938,0.638348804,2
"2224","Ringgold",19159,"Iowa","IA",40.9034576416016,-94.0166473388672,834,0.593941794,0.98990299,2
"2225","Ripley",18137,"Indiana","IN",38.9152946472168,-85.2045516967773,731,0.526371197,0.701828263,2
"2226","Ripley",29181,"Indiana","MO",38.9152946472168,-85.2045516967773,731,0.5011096,0.214761257,2
"2227","Ritchie",54085,"West virginia","WV",39.2934455871582,-81.2339553833008,2975,0.699230846,0.599340725,2
"2228","Riverside",6065,"California","CA",33.4320907592773,-116.07551574707,189,0.612208713,0.505737632,2
"2229","Roane",47145,"Tennessee","TN",35.6551666259766,-84.6201324462891,2469,0.644574202,0.284370971,2
"2230","Roane",54087,"Tennessee","WV",35.6551666259766,-84.6201324462891,2469,0.340971086,0.204582651,2
"2231","Roanoke",51161,"Virginia","VA",37.3282012939453,-80.2599258422852,2868,0.565122354,0.6824119,2
"2232","Roanoke",51770,"Virginia","VA",37.3282012939453,-80.2599258422852,2868,0.885062558,1.28736372,2
"2233","Roberts",46109,"South dakota","SD",45.5845222473145,-96.8126754760742,2384,0.385579333,0.674763833,2
"2234","Roberts",48393,"South dakota","TX",45.5845222473145,-96.8126754760742,2384,0,1.077586207,2
"2235","Robertson",21201,"Kentucky","KY",38.4569244384766,-84.1044769287109,1059,0,0,2
"2236","Robertson",47147,"Kentucky","TN",38.4569244384766,-84.1044769287109,1059,0.719752053,0.558175061,2
"2237","Robertson",48395,"Kentucky","TX",38.4569244384766,-84.1044769287109,1059,0.545454545,0.787878788,2
"2238","Robeson",37155,"North carolina","NC",34.812915802002,-79.3260116577148,1936,0.504600772,0.415553577,2
"2239","Rock",27133,"Minnesota","MN",43.859920501709,-96.0506439208984,1347,0.62807495,0.732754109,2
"2240","Rock",31149,"Minnesota","NE",43.859920501709,-96.0506439208984,1347,0,2.079002079,2
"2241","Rock",55105,"Minnesota","WI",43.859920501709,-96.0506439208984,1347,0.645209321,0.763084101,2
"2242","Rockbridge",51163,"Virginia","VA",37.6204071044922,-79.4291381835938,2869,0.403099386,0.671832311,2
"2243","Rockcastle",21203,"Kentucky","KY",37.1448516845703,-84.2820892333984,1060,0.534886485,0.475454654,2
"2244","Rockdale",13247,"Georgia","GA",33.638355255127,-84.1961441040039,479,0.82047542,0.672334025,2
"2245","Rockingham",33015,"New hampshire","NH",43.0119400024414,-71.4020004272461,1739,0.908120191,1.014566514,2
"2246","Rockingham",37157,"New hampshire","NC",43.0119400024414,-71.4020004272461,1739,0.68705287,0.697958471,2
"2247","Rockingham",51165,"New hampshire","VA",43.0119400024414,-71.4020004272461,1739,0.34539663,0.460528841,2
"2248","Rockland",36087,"New york","NY",41.144100189209,-74.2381362915039,1838,0.790450371,0.941747513,2
"2249","Rockwall",48397,"Texas","TX",32.985179901123,-96.2970123291016,2691,0.797184799,0.831349862,2
"2250","Rogers",40131,"Oklahoma","OK",36.440113067627,-95.8214645385742,2165,0.378555921,0.445359906,2
"2251","Rolette",38079,"North dakota","ND",48.5467147827148,-99.4998550415039,1998,0.410509031,0.478927203,2
"2252","Rooks",20163,"Kansas","KS",39.1330184936523,-99.035758972168,935,0.581959263,1.163918526,2
"2253","Roosevelt",30085,"Montana","MT",48.0253219604492,-105.831031799316,1607,0.44122838,0.352982704,2
"2254","Roosevelt",35041,"Montana","NM",48.0253219604492,-105.831031799316,1607,0.40950041,0.460687961,2
"2255","Roscommon",26143,"Michigan","MI",44.5073585510254,-84.3623046875,1269,0.709663953,1.252348153,2
"2256","Roseau",27135,"Minnesota","MN",48.5352554321289,-95.5865478515625,1348,0.510236622,0.892914089,2
"2257","Rosebud",30087,"Montana","MT",46.8450317382812,-107.876495361328,1608,0.536135535,0.536135535,2
"2258","Ross",39141,"Ohio","OH",39.3793907165527,-82.735107421875,2082,0.686893298,0.479529284,2
"2259","Routt",8107,"Colorado","CO",41.0123176574707,-106.856628417969,268,1.047559187,2.891263356,2
"2260","Rowan",21205,"Kentucky","KY",38.4053611755371,-83.4742202758789,1061,0.845487212,0.422743606,2
"2261","Rowan",37159,"Kentucky","NC",38.4053611755371,-83.4742202758789,1061,0.584289115,0.699704249,2
"2262","Runnels",48399,"Texas","TX",32.0741806030273,-100.14729309082,2692,0.480030722,0.8640553,2
"2263","Rush",18139,"Indiana","IN",39.780460357666,-85.3019561767578,732,0.591996211,0.651195832,2
"2264","Rush",20165,"Indiana","KS",39.780460357666,-85.3019561767578,732,0.625586487,1.251172975,2
"2265","Rusk",48401,"Texas","TX",32.4236831665039,-94.583869934082,2693,0.556348868,0.445079094,2
"2266","Rusk",55107,"Texas","WI",32.4236831665039,-94.583869934082,2693,0.418614386,0.837228773,2
"2267","Russell",1113,"Alabama","AL",32.2403335571289,-85.4394683837891,57,0.738155952,0.352301704,2
"2268","Russell",20167,"Alabama","KS",32.2403335571289,-85.4394683837891,57,0.71880391,0.575043128,2
"2269","Russell",21207,"Alabama","KY",32.2403335571289,-85.4394683837891,57,0.506357601,0.731405424,2
"2270","Russell",51167,"Alabama","VA",32.2403335571289,-85.4394683837891,57,0.535274596,0.46390465,2
"2271","Rutherford",37161,"North carolina","NC",35.5864105224609,-81.6980514526367,1939,0.585585586,0.705705706,2
"2272","Rutherford",47149,"North carolina","TN",35.5864105224609,-81.6980514526367,1939,0.699189356,0.609194686,2
"2273","Rutland",50021,"Vermont","VT",43.2984199523926,-72.8687744140625,2786,0.732283727,1.447924641,2
"2274","Sabine",22085,"Louisiana","LA",31.5814323425293,-93.8218383789062,1121,0.413240217,0.24794413,2
"2275","Sabine",48403,"Louisiana","TX",31.5814323425293,-93.8218383789062,1121,0.289855072,0.579710145,2
"2276","Sac",19161,"Iowa","IA",42.5650367736816,-95.3974685668945,835,0.199302441,1.594419532,2
"2277","Sacramento",6067,"California","CA",38.2964973449707,-121.002960205078,190,0.680824763,0.653834683,2
"2278","Sagadahoc",23023,"Maine","ME",44.134937286377,-69.9982528686523,1155,0.570694821,0.82750749,2
"2279","Saginaw",26145,"Michigan","MI",43.4817657470703,-83.6919479370117,1270,0.723032429,0.564067852,2
"2280","Saguache",8109,"Colorado","CO",37.7350006103516,-105.464340209961,269,0.161394448,0.645577792,2
"2281","Salem",34033,"New jersey","NJ",39.5398178100586,-75.0689315795898,1758,0.525380515,0.47902341,2
"2282","Salem",51775,"New jersey","VA",39.5398178100586,-75.0689315795898,1758,1.177255425,1.25573912,2
"2283","Saline",5125,"Arkansas","AR",34.7728080749512,-93.0712661743164,144,0.553063888,0.337023306,2
"2284","Saline",17165,"Arkansas","IL",34.7728080749512,-93.0712661743164,144,0.690719974,0.650089387,2
"2285","Saline",20169,"Arkansas","KS",34.7728080749512,-93.0712661743164,144,0.986458614,0.520132724,2
"2286","Saline",29195,"Arkansas","MO",34.7728080749512,-93.0712661743164,144,0.513984666,0.685312888,2
"2287","Saline",31151,"Arkansas","NE",34.7728080749512,-93.0712661743164,144,0.491159136,0.701655908,2
"2288","Saluda",45081,"South carolina","SC",34.0852584838867,-81.4746017456055,2325,0.249675422,0.399480675,2
"2289","Sampson",37163,"North carolina","NC",35.2311744689941,-78.6212692260742,1940,0.515222482,0.421545667,2
"2290","Sanborn",46111,"South dakota","SD",43.9344024658203,-98.3310165405273,2385,0.428082192,0.856164384,2
"2291","Sanders",30089,"Montana","MT",47.2632865905762,-114.78636932373,1609,0.615980289,1.231960577,2
"2292","Sandoval",35043,"New mexico","NM",35.2999305725098,-107.314994812012,1785,0.45782222,0.305214813,2
"2293","Sandusky",39143,"Ohio","OH",41.5107917785645,-83.4226531982422,2083,0.598215324,0.614832417,2
"2294","Sangamon",17167,"Illinois","IL",39.8262977600098,-89.2209854125977,644,0.773881013,0.899511048,2
"2295","Sanilac",26151,"Michigan","MI",43.3327980041504,-83.1189880371094,1273,0.360689639,0.673287325,2
"2296","Sanpete",49039,"Utah","UT",39.0585327148438,-112.018981933594,2766,0.526740879,0.316044527,2
"2297","Sarasota",12115,"Florida","FL",27.1983070373535,-82.2137145996094,348,0.463520438,1.14620543,2
"2298","Saratoga",36091,"New york","NY",42.954647064209,-74.0891723632812,1840,0.742482916,0.960337185,2
"2299","Sargent",38081,"North dakota","ND",45.9397583007812,-97.225212097168,1999,0,0.508776393,2
"2300","Sarpy",31153,"Nebraska","NE",41.1784744262695,-96.3256683349609,1698,0.679470129,0.423942901,2
"2301","Sauk",55111,"Wisconsin","WI",43.1666412353516,-90.1950149536133,3043,0.85201723,1.309582038,2
"2302","Saunders",31155,"Nebraska","NE",41.3732833862305,-96.4631729125977,1699,0.382427458,0.956068646,2
"2303","Sawyer",55113,"Wisconsin","WI",45.6418151855469,-90.6763000488281,3044,0.547545172,3.102755977,2
"2304","Schenectady",36093,"New york","NY",42.954647064209,-74.0891723632812,1841,0.783382027,0.744855042,2
"2305","Schleicher",48413,"Texas","TX",31.0715007781982,-100.978080749512,2699,0,0,2
"2306","Schley",13249,"Georgia","GA",32.2174186706543,-84.2133331298828,480,0.387371683,0.193685842,2
"2307","Schoharie",36095,"New york","NY",42.8285942077637,-74.6564025878906,1842,0.380155864,0.823671038,2
"2308","Schoolcraft",26153,"Michigan","MI",46.1632080078125,-86.631217956543,1274,0.856688288,1.468608493,2
"2309","Schuyler",17169,"Illinois","IL",40.2789344787598,-90.9112091064453,645,0.409276944,0.545702592,2
"2310","Schuyler",29197,"Illinois","MO",40.2789344787598,-90.9112091064453,645,0,0.457665904,2
"2311","Schuyler",36097,"Illinois","NY",40.2789344787598,-90.9112091064453,645,0.595270307,1.082309649,2
"2312","Schuylkill",42107,"Pennsylvania","PA",40.7716789245605,-76.3867340087891,2266,0.521272729,0.754473686,2
"2313","Scioto",39145,"Ohio","OH",38.6402702331543,-83.2507629394531,2084,0.750731316,0.543633022,2
"2314","Scotland",29199,"Missouri","MO",40.3534164428711,-92.3321533203125,1549,0.411268764,0.822537528,2
"2315","Scotland",37165,"Missouri","NC",40.3534164428711,-92.3321533203125,1549,0.646503261,0.562176748,2
"2316","Scott",5127,"Arkansas","AR",34.7556190490723,-93.7072448730469,145,0.374076499,0.467595623,2
"2317","Scott",17171,"Arkansas","IL",34.7556190490723,-93.7072448730469,145,0.384319754,1.152959262,2
"2318","Scott",18143,"Arkansas","IN",34.7556190490723,-93.7072448730469,145,0.801282051,0.421727395,2
"2319","Scott",19163,"Arkansas","IA",34.7556190490723,-93.7072448730469,145,0.741013029,0.723508784,2
"2320","Scott",20171,"Arkansas","KS",34.7556190490723,-93.7072448730469,145,0.984251969,1.181102362,2
"2321","Scott",21209,"Arkansas","KY",34.7556190490723,-93.7072448730469,145,0.623976289,0.623976289,2
"2322","Scott",27139,"Arkansas","MN",34.7556190490723,-93.7072448730469,145,0.551291597,0.357981557,2
"2323","Scott",28123,"Arkansas","MS",34.7556190490723,-93.7072448730469,145,0.597308598,0.456765398,2
"2324","Scott",29201,"Arkansas","MO",34.7556190490723,-93.7072448730469,145,0.539804128,0.719738838,2
"2325","Scott",47151,"Arkansas","TN",34.7556190490723,-93.7072448730469,145,0.591258471,0.318369946,2
"2326","Scott",51169,"Arkansas","VA",34.7556190490723,-93.7072448730469,145,0.446747677,0.402072909,2
"2327","Screven",13251,"Georgia","GA",33.0424728393555,-81.554817199707,481,0.354987575,0.425985091,2
"2328","Scurry",48415,"Texas","TX",32.5210838317871,-101.184349060059,2700,1.211911357,0.692520776,2
"2329","Searcy",5129,"Arkansas","AR",36.0619659423828,-92.4123611450195,146,0.504477235,0.378357927,2
"2330","Sebastian",5131,"Arkansas","AR",35.1967964172363,-94.0395584106445,147,0.757241118,0.788792831,2
"2331","Sedgwick",8115,"Colorado","CO",40.7487602233887,-102.060966491699,272,0.425894378,1.703577513,2
"2332","Sedgwick",20173,"Colorado","KS",40.7487602233887,-102.060966491699,272,0.860843981,0.693785217,2
"2333","Seminole",12117,"Florida","FL",28.6020526885986,-80.9818572998047,349,0.693760226,0.752515163,2
"2334","Seminole",13253,"Florida","GA",28.6020526885986,-80.9818572998047,349,0.460511167,0.460511167,2
"2335","Seminole",40133,"Florida","OK",28.6020526885986,-80.9818572998047,349,0.629400889,0.432713111,2
"2336","Seneca",36099,"New york","NY",43.0176734924316,-76.9596862792969,1844,0.573328747,0.917325995,2
"2337","Seneca",39147,"New york","OH",43.0176734924316,-76.9596862792969,1844,0.502972929,0.700569437,2
"2338","Sequatchie",47153,"Tennessee","TN",35.534839630127,-85.6170806884766,2473,0.816104461,0.340043526,2
"2339","Sequoyah",40135,"Oklahoma","OK",35.4832763671875,-95.0708847045898,2167,0.580298854,0.483582378,2
"2340","Sevier",5133,"Arkansas","AR",34.211311340332,-94.4864654541016,148,0.401698611,0.631240675,2
"2341","Sevier",47155,"Arkansas","TN",34.211311340332,-94.4864654541016,148,1.019871727,1.629691936,2
"2342","Sevier",49041,"Arkansas","UT",34.211311340332,-94.4864654541016,148,0.770230588,0.577672941,2
"2343","Seward",20175,"Kansas","KS",37.0016136169434,-100.622848510742,941,0.468783294,0.724483273,2
"2344","Seward",31159,"Kansas","NE",37.0016136169434,-100.622848510742,941,0.583090379,0.466472303,2
"2345","Shackelford",48417,"Texas","TX",32.9622611999512,-99.4711990356445,2701,0.598265031,0.897397547,2
"2346","Shannon",29203,"Missouri","MO",37.0417213439941,-91.6617889404297,1551,0.120062432,0.720374595,2
"2347","Shannon",46113,"Missouri","SD",37.0417213439941,-91.6617889404297,1551,0.14066676,0.07033338,2
"2348","Sharkey",28125,"Mississippi","MS",33.0997734069824,-90.704948425293,1430,0.645577792,0.215192597,2
"2349","Sharp",5135,"Arkansas","AR",36.2338485717773,-91.2664489746094,149,0.532355377,1.005560156,2
"2350","Shasta",6089,"California","CA",41.2013931274414,-121.46704864502,201,0.695201442,0.667393384,2
"2351","Shawano",55115,"Wisconsin","WI",44.6849784851074,-88.246955871582,3045,0.384809639,1.106327714,2
"2352","Shawnee",20177,"Kansas","KS",39.0642623901367,-95.5120697021484,942,0.795937356,0.538098494,2
"2353","Sheboygan",55117,"Wisconsin","WI",43.8885650634766,-88.166748046875,3046,0.589816983,0.867377917,2
"2354","Shelby",1117,"Alabama","AL",33.1112289428711,-86.4822463989258,59,0.682296581,0.638745736,2
"2355","Shelby",17173,"Alabama","IL",33.1112289428711,-86.4822463989258,59,0.317489115,0.816400581,2
"2356","Shelby",18145,"Alabama","IN",33.1112289428711,-86.4822463989258,59,0.515937998,0.672962606,2
"2357","Shelby",19165,"Alabama","IA",33.1112289428711,-86.4822463989258,59,0.502176096,0.585872112,2
"2358","Shelby",21211,"Alabama","KY",33.1112289428711,-86.4822463989258,59,0.623955432,0.512534819,2
"2359","Shelby",29205,"Alabama","MO",33.1112289428711,-86.4822463989258,59,0.163719712,1.309757695,2
"2360","Shelby",39149,"Alabama","OH",33.1112289428711,-86.4822463989258,59,0.612857756,0.653714939,2
"2361","Shelby",47157,"Alabama","TN",33.1112289428711,-86.4822463989258,59,0.725391802,0.597569458,2
"2362","Shelby",48419,"Alabama","TX",33.1112289428711,-86.4822463989258,59,0.391926318,0.548696845,2
"2363","Shenandoah",51171,"Virginia","VA",38.6058959960938,-78.6499176025391,2873,0.534622626,0.604356012,2
"2364","Sherburne",27141,"Minnesota","MN",45.4298248291016,-93.5181732177734,1351,0.493821741,0.40603121,2
"2365","Sheridan",20179,"Kansas","KS",39.5741958618164,-100.71452331543,943,0.393855849,0.787711698,2
"2366","Sheridan",30091,"Kansas","MT",39.5741958618164,-100.71452331543,943,0.270562771,1.623376623,2
"2367","Sheridan",31161,"Kansas","NE",39.5741958618164,-100.71452331543,943,0.950751093,1.140901312,2
"2368","Sheridan",38083,"Kansas","ND",39.5741958618164,-100.71452331543,943,0,0.754147813,2
"2369","Sheridan",56033,"Kansas","WY",39.5741958618164,-100.71452331543,943,0.732551945,0.99893447,2
"2370","Sherman",20181,"Kansas","KS",39.5799255371094,-101.379150390625,944,1.47299509,1.309328969,2
"2371","Sherman",31163,"Kansas","NE",39.5799255371094,-101.379150390625,944,0,0.975927131,2
