State,FIPS,ANSICODE,County,lat,long                                                                                                            
NE,31033,835838,Cheyenne,41.214236,-103.011929
NE,31035,835839,Clay,40.523669,-98.05105
NE,31037,835840,Colfax,41.57496,-97.088945
NE,31039,835841,Cuming,41.915865,-96.788517
NE,31041,835842,Custer,41.393893,-99.726866
NE,31043,835843,Dakota,42.391645,-96.561356
NE,31045,835844,Dawes,42.711214,-103.134872
NE,31047,835845,Dawson,40.867378,-99.815154
NE,31049,835846,Deuel,41.111903,-102.332609
NE,31051,835847,Dixon,42.48528,-96.855862
NE,31053,835848,Dodge,41.577008,-96.645853
NE,31055,835849,Douglas,41.297091,-96.154066
NE,31057,835850,Dundy,40.180165,-101.681133
NE,31059,835851,Fillmore,40.52504,-97.596705
NE,31061,835852,Franklin,40.183203,-98.96208
NE,31063,835853,Frontier,40.530947,-100.406683
NE,31065,835854,Furnas,40.191865,-99.909663
NE,31067,835855,Gage,40.255234,-96.683453
NE,31069,835856,Garden,41.633364,-102.302985
NE,31071,835857,Garfield,41.906868,-98.951231
NE,31073,835858,Gosper,40.509095,-99.823206
NE,31075,835859,Grant,41.913957,-101.755965
NE,31077,835860,Greeley,41.567571,-98.530565
NE,31079,835861,Hall,40.866027,-98.502664
NE,31081,835862,Hamilton,40.872817,-98.022329
NE,31083,835863,Harlan,40.178766,-99.403418
NE,31085,835864,Hayes,40.537234,-101.047963
NE,31087,835865,Hitchcock,40.176896,-101.044217
NE,31089,835866,Holt,42.459287,-98.784766
NE,31091,835867,Hooker,41.920317,-101.117324
NE,31093,835868,Howard,41.216851,-98.513342
NE,31095,835869,Jefferson,40.175736,-97.143103
NE,31097,835870,Johnson,40.39501,-96.265367
NE,31099,835871,Kearney,40.50912,-98.947602
NE,31101,835872,Keith,41.194245,-101.644449
NE,31103,835873,Keya,42.87548,-99.718351
NE,31105,835874,Kimball,41.199274,-103.703153
NE,31107,835875,Knox,42.634404,-97.891349
NE,31109,835876,Lancaster,40.783547,-96.688658
NE,31111,835877,Lincoln,41.050322,-100.744481
NE,31113,835878,Logan,41.542155,-100.443665
NE,31115,835879,Loup,41.897665,-99.509776
NE,31117,835881,McPherson,41.648414,-101.120851
NE,31119,835880,Madison,41.909929,-97.606856
NE,31121,835882,Merrick,41.169801,-98.031051
NE,31123,835883,Morrill,41.732204,-102.990594
NE,31125,835884,Nance,41.402385,-97.991408
NE,31127,835885,Nemaha,40.385236,-95.853056
NE,31129,835886,Nuckolls,40.176492,-98.046842
NE,31131,835887,Otoe,40.637992,-96.131027
NE,31133,835888,Pawnee,40.13785,-96.245225
NE,31135,835889,Perkins,40.857646,-101.627468
NE,31137,835890,Phelps,40.516365,-99.406557
NE,31139,835891,Pierce,42.271413,-97.610992
NE,31141,835892,Platte,41.576866,-97.513467
NE,31143,835893,Polk,41.187925,-97.570663
NE,31145,835894,Red,40.16942,-100.468576
NE,31147,835895,Richardson,40.123743,-95.718603
NE,31149,835896,Rock,42.394749,-99.420851
NE,31151,835897,Saline,40.516802,-97.131755
NE,31153,835898,Sarpy,41.115064,-96.109125
NE,31155,835899,Saunders,41.223152,-96.640923
NE,31157,835900,Scotts,41.850331,-103.701549
NE,31159,835901,Seward,40.871944,-97.140383
NE,31161,835902,Sheridan,42.512289,-102.36828
NE,31163,835903,Sherman,41.218743,-98.972849
NE,31165,835904,Sioux,42.470612,-103.732111
NE,31167,835905,Stanton,41.905045,-97.177109
NE,31169,835906,Thayer,40.173845,-97.596263
NE,31171,835907,Thomas,41.84862,-100.506911
NE,31173,835908,Thurston,42.154061,-96.533943
NE,31175,835909,Valley,41.564094,-98.983484
NE,31177,835910,Washington,41.533973,-96.224577
NE,31179,835911,Wayne,42.210746,-97.126243
NE,31181,835912,Webster,40.180646,-98.49859
NE,31183,835913,Wheeler,41.922578,-98.520851
NE,31185,835914,York,40.873056,-97.596742
NV,32001,858638,Churchill,39.53771,-118.264165
NV,32003,863600,Clark,36.214257,-115.013812
NV,32005,858643,Douglas,38.905129,-119.609019
NV,32007,857664,Elko,41.141133,-115.351424
NV,32009,858641,Esmeralda,37.778966,-117.632382
NV,32011,858640,Eureka,39.977788,-116.272208
NV,32013,863310,Humboldt,41.407914,-118.127591
NV,32015,863368,Lander,39.90021,-117.04724
NV,32017,863992,Lincoln,37.634605,-114.863037
NV,32019,858645,Lyon,39.022213,-119.197425
NV,32021,858644,Mineral,38.516647,-118.416279
NV,32023,863599,Nye,37.965864,-116.459011
NV,32027,858646,Pershing,40.439639,-118.409477
NV,32029,858642,Storey,39.438385,-119.524646
NV,32031,858608,Washoe,40.734015,-119.662272
NV,32033,858615,White,39.418234,-114.900605
NV,32510,863219,Carson,39.15306,-119.747379
NH,33001,873174,Belknap,43.519109,-71.425366
NH,33003,873175,Carroll,43.867774,-71.20156
NH,33005,873176,Cheshire,42.925455,-72.248217
NH,33007,873177,Coos,44.652548,-71.289431
NH,33009,873178,Grafton,43.926439,-71.842422
NH,33011,873179,Hillsborough,42.911532,-71.723055
NH,33013,873180,Merrimack,43.299579,-71.680041
NH,33015,873181,Rockingham,42.988599,-71.099072
NH,33017,873182,Strafford,43.293272,-71.035589
NH,33019,873183,Sullivan,43.361188,-72.222084
NJ,34001,882270,Atlantic,39.469354,-74.633758
NJ,34003,882271,Bergen,40.959698,-74.074727
NJ,34005,882272,Burlington,39.875786,-74.663006
NJ,34007,882273,Camden,39.802352,-74.961251
NJ,34009,882274,Cape,39.086142,-74.847716
NJ,34011,882275,Cumberland,39.328434,-75.121628
NJ,34013,882276,Essex,40.7874,-74.246292
NJ,34015,882277,Gloucester,39.722875,-75.145679
NJ,34017,882278,Hudson,40.731375,-74.078601
NJ,34019,882228,Hunterdon,40.565283,-74.911969
NJ,34021,882229,Mercer,40.282503,-74.703724
NJ,34023,882230,Middlesex,40.439621,-74.40743
NJ,34025,882910,Monmouth,40.287048,-74.152446
NJ,34027,882231,Morris,40.858896,-74.547292
NJ,34029,882279,Ocean,39.865669,-74.258864
NJ,34031,882232,Passaic,41.03789,-74.29828
NJ,34033,882233,Salem,39.573828,-75.357356
NJ,34035,882234,Somerset,40.565527,-74.619938
NJ,34037,882236,Sussex,41.137461,-74.691914
NJ,34039,882235,Union,40.659871,-74.308696
NJ,34041,882237,Warren,40.853491,-75.009498
NM,35001,1702363,Bernalillo,35.054002,-106.669064
NM,35003,929108,Catron,33.901858,-108.392088
NM,35005,1702364,Chaves,33.361604,-104.469837
NM,35006,933051,Cibola,34.93205,-108.000374
NM,35007,929117,Colfax,36.612964,-104.64011
NM,35009,933053,Curry,34.572984,-103.346055
NM,35011,933054,De,34.359273,-104.368696
NM,35013,929109,Doña,32.34992,-106.834969
NM,35015,936829,Eddy,32.457835,-104.306434
NM,35017,915980,Grant,32.732087,-108.381504
NM,35019,929111,Guadalupe,34.869782,-104.784968
NM,35021,933055,Harding,35.85958,-103.851495
NM,35023,929106,Hidalgo,31.898052,-108.751929
NM,35025,1702365,Lea,32.795687,-103.413271
NM,35027,929116,Lincoln,33.740841,-105.449805
NM,35028,1702366,Los,35.870047,-106.307968
NM,35029,933057,Luna,32.184523,-107.747191
NM,35031,929107,McKinley,35.583878,-108.253266
NM,35033,1702367,Mora,35.982841,-104.921898
NM,35035,929104,Otero,32.588776,-105.78098
NM,35037,929110,Quay,35.107018,-103.548071
NM,35039,1702368,Rio,36.509669,-106.693983
NM,35041,1702369,Roosevelt,34.021207,-103.483004
NM,35043,929113,Sandoval,35.685091,-106.883119
NM,35045,936844,San,36.511624,-108.324578
NM,35047,929114,San,35.476859,-104.803519
NM,35049,933322,Santa,35.514324,-105.965771
NM,35051,1702370,Sierra,33.119468,-107.188161
NM,35053,1702371,Socorro,33.991658,-106.939136
NM,35055,933056,Taos,36.576529,-105.637986
NM,35057,929112,Torrance,34.554977,-105.890553
NM,35059,929115,Union,36.488085,-103.475723
NM,35061,933052,Valencia,34.71684,-106.806582
NY,36001,974099,Albany,42.58824,-73.97401
NY,36003,974100,Allegany,42.247853,-78.026153
NY,36005,974101,Bronx,40.848711,-73.852939
NY,36007,974102,Broome,42.161977,-75.830283
NY,36009,974103,Cattaraugus,42.239099,-78.662332
NY,36011,974104,Cayuga,43.008546,-76.574587
NY,36013,974105,Chautauqua,42.304216,-79.407595
NY,36015,974106,Chemung,42.15528,-76.747179
NY,36017,974107,Chenango,42.478024,-75.602241
NY,36019,974108,Clinton,44.752712,-73.705643
NY,36021,974109,Columbia,42.247729,-73.626806
NY,36023,974110,Cortland,42.594039,-76.07624
NY,36025,974111,Delaware,42.193986,-74.966728
NY,36027,974112,Dutchess,41.75477,-73.740041
NY,36029,974113,Erie,42.752759,-78.778192
NY,36031,974114,Essex,44.109601,-73.778431
NY,36033,974115,Franklin,44.594376,-74.31067
NY,36035,974116,Fulton,43.115609,-74.423678
NY,36037,974117,Genesee,43.00091,-78.192778
NY,36039,974118,Greene,42.28697,-74.149542
NY,36041,974119,Hamilton,43.657879,-74.502456
NY,36043,974120,Herkimer,43.407489,-75.011683
NY,36045,974121,Jefferson,43.996389,-76.052968
NY,36047,974122,Kings,40.635045,-73.95064
NY,36049,974123,Lewis,43.782681,-75.44414
NY,36051,974124,Livingston,42.727485,-77.769779
NY,36053,974125,Madison,42.910026,-75.663575
NY,36055,974126,Monroe,43.464475,-77.664656
NY,36057,974127,Montgomery,42.900891,-74.435357
NY,36059,974128,Nassau,40.729612,-73.589414
NY,36061,974129,New,40.776642,-73.970187
NY,36063,974130,Niagara,43.456731,-78.792142
NY,36065,974131,Oneida,43.242727,-75.434282
NY,36067,974132,Onondaga,43.006516,-76.196134
NY,36069,974133,Ontario,42.856357,-77.303497
NY,36071,974134,Orange,41.40241,-74.306252
NY,36073,974135,Orleans,43.502287,-78.229726
NY,36075,974136,Oswego,43.461443,-76.209262
NY,36077,974137,Otsego,42.629776,-75.028841
NY,36079,974138,Putnam,41.427904,-73.743882
NY,36081,974139,Queens,40.658566,-73.838017
NY,36083,974140,Rensselaer,42.710421,-73.513845
NY,36085,974141,Richmond,40.561263,-74.1399
NY,36087,974142,Rockland,41.154627,-74.024662
NY,36089,977309,St.,44.488112,-75.074311
NY,36091,974143,Saratoga,43.106135,-73.855387
NY,36093,974144,Schenectady,42.817552,-74.043559
NY,36095,974145,Schoharie,42.591294,-74.438172
NY,36097,974146,Schuyler,42.419776,-76.938603
NY,36099,974147,Seneca,42.782294,-76.827088
NY,36101,974148,Steuben,42.266725,-77.385525
NY,36103,974149,Suffolk,40.943554,-72.692218
NY,36105,974150,Sullivan,41.719993,-74.771577
NY,36107,974151,Tioga,42.178057,-76.297456
NY,36109,974152,Tompkins,42.453006,-76.473483
NY,36111,974153,Ulster,41.947212,-74.265458
NY,36113,974154,Warren,43.555105,-73.838139
NY,36115,974155,Washington,43.312377,-73.439428
NY,36117,974156,Wayne,43.458758,-77.063164
NY,36119,974157,Westchester,41.15277,-73.745912
NY,36121,974158,Wyoming,42.701363,-78.228567
NY,36123,974159,Yates,42.638237,-77.104324
NC,37001,1008531,Alamance,36.043954,-79.400573
NC,37003,1008532,Alexander,35.920951,-81.177467
NC,37005,1008533,Alleghany,36.489356,-81.132299
NC,37007,1008534,Anson,34.974996,-80.109959
NC,37009,1008535,Ashe,36.443469,-81.499334
NC,37011,1008536,Avery,36.07209,-81.920285
NC,37013,1026333,Beaufort,35.482313,-76.842014
NC,37015,1026334,Bertie,36.059043,-76.962364
NC,37017,1026336,Bladen,34.591938,-78.539489
NC,37019,1026340,Brunswick,34.038754,-78.227765
NC,37021,1008538,Buncombe,35.609374,-82.530415
NC,37023,1008539,Burke,35.746182,-81.70618
NC,37025,1008540,Cabarrus,35.388369,-80.552694
NC,37027,1008541,Caldwell,35.957915,-81.530002
NC,37029,1026335,Camden,36.342344,-76.162488
NC,37031,1026337,Carteret,34.858343,-76.53586
NC,37033,1008542,Caswell,36.394298,-79.339609
NC,37035,1008543,Catawba,35.661883,-81.214906
NC,37037,1008544,Chatham,35.704994,-79.251454
NC,37039,1008545,Cherokee,35.136232,-84.061309
NC,37041,1025822,Chowan,36.128979,-76.602752
NC,37043,1008546,Clay,35.052997,-83.752264
NC,37045,1008547,Cleveland,35.33463,-81.557114
NC,37047,1026339,Columbus,34.261602,-78.639308
NC,37049,1026123,Craven,35.116829,-77.08132
NC,37051,1026124,Cumberland,35.050192,-78.828719
NC,37053,1026125,Currituck,36.372174,-75.941224
NC,37055,1026133,Dare,35.606269,-75.767536
NC,37057,1008548,Davidson,35.795131,-80.207107
NC,37059,1008549,Davie,35.929355,-80.542552
NC,37061,1026132,Duplin,34.934403,-77.933543
NC,37063,1008550,Durham,36.033822,-78.87812
NC,37065,1008551,Edgecombe,35.917051,-77.602662
NC,37067,1008552,Forsyth,36.132466,-80.256961
NC,37069,1008553,Franklin,36.088241,-78.28309
NC,37071,1008554,Gaston,35.293344,-81.177256
NC,37073,1026126,Gates,36.442135,-76.702355
NC,37075,1008555,Graham,35.348364,-83.830915
NC,37077,1008556,Granville,36.299884,-78.657634
NC,37079,1008557,Greene,35.481959,-77.681688
NC,37081,1008558,Guilford,36.079065,-79.788665
NC,37083,1008559,Halifax,36.251438,-77.644842
NC,37085,1008560,Harnett,35.368635,-78.87161
NC,37087,1008561,Haywood,35.557099,-82.972823
NC,37089,1008562,Henderson,35.336415,-82.479741
NC,37091,1026127,Hertford,36.363517,-76.981616
NC,37093,1008563,Hoke,35.017233,-79.241964
NC,37095,1008564,Hyde,35.408157,-76.153687
NC,37097,1008565,Iredell,35.806355,-80.874539
NC,37099,1008566,Jackson,35.279929,-83.122478
NC,37101,1026327,Johnston,35.5134,-78.367311
NC,37103,1026338,Jones,35.032268,-77.356195
NC,37105,1008567,Lee,35.476336,-79.172117
NC,37107,1008568,Lenoir,35.240068,-77.63551
NC,37109,1008569,Lincoln,35.488491,-81.226892
NC,37111,1025836,McDowell,35.682232,-82.048029
NC,37113,1025833,Macon,35.152959,-83.421901
NC,37115,1025834,Madison,35.864078,-82.712731
NC,37117,1026328,Martin,35.847301,-77.119602
NC,37119,1008570,Mecklenburg,35.246862,-80.833832
NC,37121,1008571,Mitchell,36.013102,-82.163554
NC,37123,1008572,Montgomery,35.334415,-79.906602
NC,37125,1008573,Moore,35.308272,-79.492725
NC,37127,1008574,Nash,35.965945,-77.987555
NC,37129,1026329,New,34.183442,-77.864209
NC,37131,1008575,Northampton,36.421774,-77.398352
NC,37133,1026341,Onslow,34.763109,-77.499469
NC,37135,1008576,Orange,36.062526,-79.120034
NC,37137,1023355,Pamlico,35.147575,-76.665268
NC,37139,1026330,Pasquotank,36.265184,-76.260696
NC,37141,1026129,Pender,34.512556,-77.888106
NC,37143,1025841,Perquimans,36.180897,-76.403244
NC,37145,1008577,Person,36.386336,-78.965644
NC,37147,1008578,Pitt,35.592965,-77.373138
NC,37149,1008579,Polk,35.277901,-82.167621
NC,37151,1008580,Randolph,35.709915,-79.806215
NC,37153,1008581,Richmond,35.004636,-79.755695
NC,37155,1026130,Robeson,34.63921,-79.100881
NC,37157,1008582,Rockingham,36.381806,-79.782754
NC,37159,1008583,Rowan,35.641329,-80.521722
NC,37161,1008584,Rutherford,35.402747,-81.919582
NC,37163,1026131,Sampson,34.989298,-78.371174
NC,37165,1008585,Scotland,34.840023,-79.477337
NC,37167,1025844,Stanly,35.310449,-80.254374
NC,37169,1008586,Stokes,36.393506,-80.266199
NC,37171,1008587,Surry,36.415416,-80.686463
NC,37173,1008588,Swain,35.568849,-83.465614
NC,37175,1008589,Transylvania,35.210079,-82.816653
NC,37177,1026332,Tyrrell,35.87042,-76.165345
NC,37179,1008590,Union,34.991817,-80.530435
NC,37181,1008591,Vance,36.365481,-78.405434
NC,37183,1008592,Wake,35.789846,-78.650624
NC,37185,1008593,Warren,36.398105,-78.099899
NC,37187,1026331,Washington,35.844713,-76.572291
NC,37189,1008594,Watauga,36.235368,-81.709888
NC,37191,1026128,Wayne,35.35419,-78.00867
NC,37193,1008595,Wilkes,36.208883,-81.166095
NC,37195,1008596,Wilson,35.700357,-77.921598
NC,37197,1008597,Yadkin,36.158765,-80.665164
NC,37199,1008598,Yancey,35.889455,-82.304119
ND,38001,1034210,Adams,46.096815,-102.533198
ND,38003,1034225,Barnes,46.94255,-98.070195
ND,38005,1034216,Benson,48.071743,-99.351152
ND,38007,1035616,Billings,47.007044,-103.364016
ND,38009,1034227,Bottineau,48.794412,-100.831257
ND,38011,1035619,Bowman,46.110144,-103.505943
ND,38013,1034235,Burke,48.786453,-102.520087
ND,38015,1035614,Burleigh,46.971843,-100.462001
ND,38017,1034226,Cass,46.927003,-97.252375
ND,38019,1035304,Cavalier,48.768439,-98.46379
ND,38021,1035622,Dickey,46.107756,-98.496518
ND,38023,1034234,Divide,48.814754,-103.509326
ND,38025,1035623,Dunn,47.354575,-102.612372
ND,38027,1034222,Eddy,47.723436,-98.900474
ND,38029,1035615,Emmons,46.284255,-100.237842
ND,38031,1034223,Foster,47.471431,-98.872876
ND,38033,1035617,Golden,46.938924,-103.844612
ND,38035,1034218,Grand,47.926003,-97.450851
ND,38037,1035300,Grant,46.357827,-101.639049
ND,38039,1034219,Griggs,47.456334,-98.232286
ND,38041,1034209,Hettinger,46.435704,-102.454238
ND,38043,1034206,Kidder,46.938273,-99.731198
ND,38045,1035621,LaMoure,46.464195,-98.526057
ND,38047,1035620,Logan,46.469278,-99.504585
ND,38049,1035305,McHenry,48.233842,-100.633267
ND,38051,1034211,McIntosh,46.117034,-99.443041
ND,38053,1035299,McKenzie,47.742475,-103.403215
ND,38055,1034232,McLean,47.530459,-101.353087
ND,38057,1034233,Mercer,47.307147,-101.833328
ND,38059,1034207,Morton,46.710819,-101.298265
ND,38061,1035307,Mountrail,48.210291,-102.364756
ND,38063,1034217,Nelson,47.918667,-98.204428
ND,38065,1034205,Oliver,47.118079,-101.33142
ND,38067,1034212,Pembina,48.766896,-97.545405
ND,38069,1034230,Pierce,48.238883,-99.966497
ND,38071,1034215,Ramsey,48.266163,-98.739031
ND,38073,1035301,Ransom,46.449276,-97.647554
ND,38075,1034229,Renville,48.712781,-101.658152
ND,38077,1035302,Richland,46.265219,-96.93796
ND,38079,1034228,Rolette,48.768271,-99.840463
ND,38081,1035303,Sargent,46.108206,-97.63003
ND,38083,1034203,Sheridan,47.581359,-100.330986
ND,38085,1034208,Sioux,46.110618,-101.061284
ND,38087,1035896,Slope,46.445834,-103.462462
ND,38089,1035618,Stark,46.817031,-102.662026
ND,38091,1034220,Steele,47.451062,-97.71892
ND,38093,1034224,Stutsman,46.972223,-98.956123
ND,38095,1034213,Towner,48.682183,-99.248158
ND,38097,1034221,Traill,47.446215,-97.164754
ND,38099,1034214,Walsh,48.376979,-97.72223
ND,38101,1034231,Ward,48.216686,-101.540537
ND,38103,1034204,Wells,47.580881,-99.682254
ND,38105,1035306,Williams,48.355765,-103.501333
OH,39001,1074014,Adams,38.834468,-83.478082
OH,39003,1074015,Allen,40.771627,-84.106103
OH,39005,1074016,Ashland,40.843273,-82.270127
OH,39007,1074017,Ashtabula,41.906637,-80.745592
OH,39009,1074018,Athens,39.332604,-82.045844
OH,39011,1074019,Auglaize,40.561309,-84.224018
OH,39013,1065575,Belmont,40.017682,-80.967727
OH,39015,1074020,Brown,38.931377,-83.866772
OH,39017,1074021,Butler,39.439747,-84.565734
OH,39019,1074022,Carroll,40.579884,-81.090787
OH,39021,1074023,Champaign,40.132775,-83.767604
OH,39023,1074024,Clark,39.917032,-83.783676
OH,39025,1074025,Clermont,39.052084,-84.149614
OH,39027,1074026,Clinton,39.429004,-83.795048
OH,39029,1074027,Columbiana,40.770073,-80.778455
OH,39031,1074028,Coshocton,40.29671,-81.930109
OH,39033,1074029,Crawford,40.848524,-82.924783
OH,39035,1074030,Cuyahoga,41.760392,-81.724217
OH,39037,1074031,Darke,40.131542,-84.621248
OH,39039,1074032,Defiance,41.321679,-84.486433
OH,39041,1074033,Delaware,40.278941,-83.007462
OH,39043,1074034,Erie,41.554006,-82.525897
OH,39045,1074035,Fairfield,39.75262,-82.627329
OH,39047,1074036,Fayette,39.555246,-83.461893
OH,39049,1074037,Franklin,39.969575,-83.006865
OH,39051,1074038,Fulton,41.597264,-84.124267
OH,39053,1074039,Gallia,38.817046,-82.301746
OH,39055,1074040,Geauga,41.499322,-81.173505
OH,39057,1074041,Greene,39.687479,-83.894894
OH,39059,1074042,Guernsey,40.056665,-81.497875
OH,39061,1074043,Hamilton,39.196927,-84.544187
OH,39063,1074044,Hancock,41.000471,-83.666034
OH,39065,1074045,Hardin,40.660415,-83.664077
OH,39067,1074046,Harrison,40.292318,-81.091565
OH,39069,1074047,Henry,41.331584,-84.0689
OH,39071,1074048,Highland,39.184422,-83.601359
OH,39073,1074049,Hocking,39.490342,-82.483447
OH,39075,1074050,Holmes,40.565597,-81.930001
OH,39077,1074051,Huron,41.14508,-82.594641
OH,39079,1074052,Jackson,39.013477,-82.614142
OH,39081,1074053,Jefferson,40.399384,-80.763527
OH,39083,1074054,Knox,40.40362,-82.422393
OH,39085,1074055,Lake,41.924116,-81.392643
OH,39087,1074056,Lawrence,38.603866,-82.517186
OH,39089,1074057,Licking,40.091505,-82.483435
OH,39091,1074058,Logan,40.387553,-83.766343
OH,39093,1074059,Lorain,41.438805,-82.179722
OH,39095,1074060,Lucas,41.682321,-83.468903
OH,39097,1074061,Madison,39.896607,-83.400885
OH,39099,1074062,Mahoning,41.01088,-80.770396
OH,39101,1074063,Marion,40.588034,-83.168803
OH,39103,1074064,Medina,41.116174,-81.899764
OH,39105,1074065,Meigs,39.089807,-82.028397
OH,39107,1074066,Mercer,40.535333,-84.632059
OH,39109,1074067,Miami,40.053326,-84.228413
OH,39111,1074068,Monroe,39.726253,-81.090987
OH,39113,1074069,Montgomery,39.753736,-84.290591
OH,39115,1074070,Morgan,39.624946,-81.861697
OH,39117,1074071,Morrow,40.525266,-82.797729
OH,39119,1074072,Muskingum,39.966046,-81.943506
OH,39121,1074073,Noble,39.767232,-81.452512
OH,39123,1074074,Ottawa,41.545495,-83.012613
OH,39125,1074075,Paulding,41.118948,-84.582125
OH,39127,1074076,Perry,39.743187,-82.237952
OH,39129,1074077,Pickaway,39.648947,-83.052827
OH,39131,1074078,Pike,39.07136,-83.052909
OH,39133,1074079,Portage,41.168837,-81.197042
OH,39135,1074080,Preble,39.73881,-84.644758
OH,39137,1074081,Putnam,41.024533,-84.129879
OH,39139,1074082,Richland,40.774159,-82.542781
OH,39141,1074083,Ross,39.323818,-83.059581
OH,39143,1074084,Sandusky,41.355319,-83.142776
OH,39145,1074085,Scioto,38.814889,-82.998675
OH,39147,1074086,Seneca,41.119992,-83.127547
OH,39149,1074087,Shelby,40.33668,-84.204142
OH,39151,1065576,Stark,40.814131,-81.365667
OH,39153,1074088,Summit,41.121851,-81.534936
OH,39155,1074089,Trumbull,41.305911,-80.768701
OH,39157,1074090,Tuscarawas,40.447448,-81.471157
OH,39159,1074091,Union,40.295901,-83.367042
OH,39161,1074092,Van,40.85552,-84.585775
OH,39163,1074093,Vinton,39.252042,-82.485961
OH,39165,1074094,Warren,39.425652,-84.169906
OH,39167,1074095,Washington,39.450684,-81.490653
OH,39169,1074096,Wayne,40.829661,-81.887194
OH,39171,1074097,Williams,41.564958,-84.584323
OH,39173,1074098,Wood,41.360183,-83.622682
OH,39175,1074099,Wyandot,40.839782,-83.313681
OK,40001,1101788,Adair,35.898043,-94.651026
OK,40003,1101789,Alfalfa,36.729703,-98.323445
OK,40005,1101790,Atoka,34.392469,-96.036558
OK,40007,1101791,Beaver,36.748334,-100.483056
OK,40009,1101792,Beckham,35.270601,-99.690057
OK,40011,1101793,Blaine,35.877782,-98.428934
OK,40013,1101794,Bryan,33.964004,-96.264137
OK,40015,1101795,Caddo,35.16792,-98.381045
OK,40017,1101796,Canadian,35.54341,-97.979844
OK,40019,1101797,Carter,34.251848,-97.287927
OK,40021,1101798,Cherokee,35.904367,-94.996796
OK,40023,1101799,Choctaw,34.027645,-95.554208
OK,40025,1101800,Cimarron,36.74839,-102.517698
OK,40027,1101801,Cleveland,35.206376,-97.323088
OK,40029,1101802,Coal,34.582861,-96.288039
OK,40031,1101803,Comanche,34.662628,-98.476597
OK,40033,1101804,Cotton,34.290676,-98.373438
OK,40035,1101805,Craig,36.76389,-95.201553
OK,40037,1101806,Creek,35.907732,-96.379793
OK,40039,1101807,Custer,35.645601,-98.997386
OK,40041,1101808,Delaware,36.393375,-94.808217
OK,40043,1101809,Dewey,35.97796,-99.014385
OK,40045,1101810,Ellis,36.224258,-99.750139
OK,40047,1101811,Garfield,36.378273,-97.787729
OK,40049,1101812,Garvin,34.70935,-97.312723
OK,40051,1101813,Grady,35.021058,-97.88689
OK,40053,1101814,Grant,36.788254,-97.788151
OK,40055,1101815,Greer,34.933853,-99.552968
OK,40057,1101816,Harmon,34.745971,-99.844194
OK,40059,1101817,Harper,36.80035,-99.662805
OK,40061,1101818,Haskell,35.232294,-95.109578
OK,40063,1101819,Hughes,35.052934,-96.251183
OK,40065,1101820,Jackson,34.593949,-99.41221
OK,40067,1101821,Jefferson,34.105082,-97.83889
OK,40069,1101822,Johnston,34.313455,-96.654254
OK,40071,1101823,Kay,36.814885,-97.143862
OK,40073,1101824,Kingfisher,35.949431,-97.934568
OK,40075,1101825,Kiowa,34.921489,-98.981617
OK,40077,1101826,Latimer,34.875137,-95.272262
OK,40079,1101827,Le,34.897356,-94.695074
OK,40081,1101828,Lincoln,35.703117,-96.881392
OK,40083,1101829,Logan,35.914151,-97.450764
OK,40085,1101830,Love,33.957775,-97.245124
OK,40087,1101834,McClain,35.016436,-97.449803
OK,40089,1101835,McCurtain,34.117073,-94.766086
OK,40091,1101836,McIntosh,35.369108,-95.671787
OK,40093,1101831,Major,36.313119,-98.542015
OK,40095,1101832,Marshall,34.027007,-96.770533
OK,40097,1101833,Mayes,36.303804,-95.235638
OK,40099,1101837,Murray,34.485766,-97.071557
OK,40101,1101838,Muskogee,35.617551,-95.383911
OK,40103,1101839,Noble,36.384901,-97.236335
OK,40105,1101840,Nowata,36.789615,-95.613312
OK,40107,1101841,Okfuskee,35.466804,-96.327762
OK,40109,1101842,Oklahoma,35.554611,-97.409401
OK,40111,1101843,Okmulgee,35.646879,-95.96458
OK,40113,1101844,Osage,36.624299,-96.408112
OK,40115,1101845,Ottawa,36.835764,-94.802681
OK,40117,1101846,Pawnee,36.313704,-96.696669
OK,40119,1101847,Payne,36.079225,-96.975255
OK,40121,1101848,Pittsburg,34.92554,-95.74813
OK,40123,1101849,Pontotoc,34.721445,-96.69197
OK,40125,1101850,Pottawatomie,35.211393,-96.957007
OK,40127,1101851,Pushmataha,34.377899,-95.408082
OK,40129,1101852,Roger,35.708554,-99.741572
OK,40131,1101853,Rogers,36.377794,-95.601383
OK,40133,1101854,Seminole,35.158366,-96.602857
OK,40135,1101855,Sequoyah,35.502435,-94.750757
OK,40137,1101856,Stephens,34.481361,-97.855607
OK,40139,1101857,Texas,36.746317,-101.483855
OK,40141,1101858,Tillman,34.371085,-98.931701
OK,40143,1101859,Tulsa,36.120318,-95.941813
OK,40145,1101860,Wagoner,35.963479,-95.5141
OK,40147,1101861,Washington,36.70438,-95.906155
OK,40149,1101862,Washita,35.289497,-98.991436
OK,40151,1101863,Woods,36.726984,-98.863649
OK,40153,1101864,Woodward,36.425619,-99.273661
OR,41001,1135845,Baker,44.703427,-117.691933
OR,41003,1155126,Benton,44.493882,-123.424664
OR,41005,1155127,Clackamas,45.160493,-122.195127
OR,41007,1135846,Clatsop,46.024509,-123.705014
OR,41009,1135847,Columbia,45.941932,-123.081079
OR,41011,1135848,Coos,43.18591,-124.094133
OR,41013,1155128,Crook,44.163054,-120.371585
OR,41015,1155129,Curry,42.466439,-124.210929
